id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
C200812190936A,2008-12-19T09:36:08,-72.1,-32.56,23.1,5.7,mw,2.0,19.0,100.0,172.0,72.0,87.0,63.0,77.0,3.0,173.0,27.0,265.0,2.83e+17,1.64e+16,-2.99e+17,6.08e+16,-3.84e+17,1.6900000000000002e+16,gcmt,neic:11513615;gmt:200812190936A,subduction_interface
C200812191357A,2008-12-19T13:57:36,-71.97,-32.68,24.3,5.1,mw,11.0,19.0,118.0,162.0,74.0,81.0,60.0,59.0,9.0,165.0,28.0,259.0,3.4000000000000004e+16,2.46e+16,-5.86e+16,1.98e+16,-6.780000000000001e+16,1.2e+16,gcmt,gmt:200812191357A,subduction_interface
C201002270634A,2010-02-27T06:35:14,-73.15,-35.98,23.2,8.3,mw,19.0,18.0,116.0,172.0,74.0,82.0,61.0,70.0,8.0,174.0,28.0,269.0,1.04e+22,-3.9e+20,-1e+22,3.04e+21,-1.52e+22,-1.19e+21,gcmt,neic:14340585;gmt:201002270634A,subduction_interface
C201002271900A,2010-02-27T19:00:12,-72.29,-33.62,24.2,6.3,mw,3.0,27.0,97.0,175.0,64.0,86.0,71.0,77.0,3.0,177.0,19.0,268.0,2.42e+18,-3.43e+17,-2.08e+18,2.61e+17,-1.7e+18,8999999999999998.0,gcmt,neic:14357795;gmt:201002271900A,subduction_interface
C201002281948A,2010-02-28T19:48:39,-74.15,-38.36,15.1,5.9,mw,1.0,16.0,91.0,180.0,74.0,90.0,61.0,90.0,0.0,180.0,29.0,270.0,3.88e+17,-6300000000000000.0,-3.81e+17,-2000000000000000.0,-6.08e+17,-3400000000000000.0,gcmt,neic:14357818;gmt:201002281948A,subduction_interface
C201003010846A,2010-03-01T08:46:56,-73.46,-35.51,15.1,4.9,mw,26.0,17.0,98.0,197.0,73.0,87.0,62.0,103.0,2.0,197.0,28.0,289.0,5.610000000000001e+16,2500000000000000.0,-5.86e+16,-2.67e+16,-9.1e+16,-2.63e+16,gcmt,gmt:201003010846A,subduction_interface
C201003020409A,2010-03-02T04:09:29,-73.73,-35.88,15.0,5.1,mw,359.0,13.0,78.0,191.0,78.0,93.0,57.0,104.0,3.0,10.0,32.0,279.0,5.93e+16,8200000000000000.0,-6.750000000000001e+16,-2.69e+16,-1.34e+17,-7900000000000000.0,gcmt,gmt:201003020409A,subduction_interface
C201003020428A,2010-03-02T04:28:46,-73.81,-36.85,15.2,5.1,mw,17.0,11.0,110.0,178.0,79.0,86.0,55.0,83.0,4.0,178.0,34.0,271.0,6.820000000000001e+16,3500000000000000.5,-7.17e+16,9900000000000000.0,-1.79e+17,-9400000000000000.0,gcmt,us:20100302042845;gmt:201003020428A,subduction_interface
C201003020610A,2010-03-02T06:10:53,-72.87,-34.63,14.7,5.4,mw,3.0,5.0,84.0,189.0,85.0,91.0,50.0,99.0,1.0,9.0,40.0,278.0,2.01e+16,3800000000000000.0,-2.4e+16,-1.7199999999999998e+16,-1.1399999999999998e+17,-3100000000000000.0,gcmt,gmt:201003020610A,subduction_interface
C201003021216A,2010-03-02T12:16:33,-73.83,-36.76,18.4,5.1,mw,5.0,16.0,95.0,181.0,74.0,89.0,61.0,89.0,1.0,181.0,29.0,272.0,4.19e+16,-1580000000000000.0,-4.03e+16,-110000000000000.0,-6.39e+16,-2130000000000000.0,gcmt,gmt:201003021216A,subduction_interface
C201003021912A,2010-03-02T19:12:58,-72.55,-34.39,19.1,5.1,mw,14.0,17.0,119.0,163.0,75.0,81.0,59.0,62.0,8.0,165.0,30.0,260.0,1.57e+17,1.61e+16,-1.73e+17,9.19e+16,-2.66e+17,6100000000000000.0,gcmt,gmt:201003021912A,subduction_interface
C201003030435A,2010-03-03T04:35:58,-74.29,-37.61,15.0,5.1,mw,350.0,12.0,66.0,194.0,79.0,95.0,56.0,110.0,5.0,13.0,34.0,280.0,4.13e+16,4500000000000000.0,-4.58e+16,-2.71e+16,-1.02e+17,-2400000000000000.0,gcmt,gmt:201003030435A,subduction_interface
C201003030616A,2010-03-03T06:16:24,-72.44,-33.81,23.5,4.9,mw,10.0,22.0,99.0,180.0,68.0,86.0,67.0,83.0,4.0,181.0,23.0,272.0,5.15e+16,2870000000000000.0,-5.44e+16,2070000000000000.0,-5.43e+16,-4330000000000000.0,gcmt,gmt:201003030616A,subduction_interface
C201003031744A,2010-03-03T17:44:30,-73.69,-36.7,16.3,6.1,mw,15.0,12.0,103.0,182.0,78.0,87.0,57.0,88.0,3.0,182.0,33.0,274.0,6.98e+17,4e+16,-7.38e+17,-3.5000000000000004e+16,-1.64e+18,-1.09e+17,gcmt,neic:14349505;gmt:201003031744A,subduction_interface
C201003031958A,2010-03-03T19:58:30,-72.36,-33.59,19.1,5.8,mw,2.0,17.0,94.0,178.0,73.0,89.0,62.0,87.0,1.0,179.0,28.0,269.0,3.37e+17,2200000000000000.0,-3.39e+17,1.81e+16,-4.91e+17,-1600000000000000.0,gcmt,neic:14349541;gmt:201003031958A,subduction_interface
C201003040159A,2010-03-04T01:59:52,-72.55,-33.45,12.8,6.0,mw,10.0,19.0,97.0,183.0,71.0,88.0,64.0,89.0,2.0,184.0,26.0,275.0,8.33e+17,-1.2e+16,-8.21e+17,-4e+16,-1.06e+18,-9.4e+16,gcmt,neic:14351167;gmt:201003040159A,subduction_interface
C201003041737A,2010-03-04T17:37:51,-72.41,-34.24,23.5,4.9,mw,14.0,22.0,106.0,177.0,69.0,84.0,66.0,76.0,6.0,179.0,24.0,272.0,1.01e+17,1.01e+16,-1.1100000000000002e+17,1.12e+16,-1.1499999999999998e+17,-1.06e+16,gcmt,gmt:201003041737A,subduction_interface
C201003050919A,2010-03-05T09:19:39,-73.59,-36.76,15.0,6.1,mw,11.0,8.0,116.0,164.0,83.0,87.0,52.0,70.0,3.0,165.0,38.0,258.0,4.6e+17,6.3e+16,-5.23e+17,5.21e+17,-1.83e+18,3.8e+16,gcmt,us:20100305091936;neic:14374363;gmt:201003050919A,subduction_interface
C201003051031A,2010-03-05T10:31:31,-73.77,-37.58,26.0,5.1,mw,358.0,28.0,97.0,171.0,62.0,86.0,73.0,72.0,3.0,173.0,17.0,264.0,7.25e+16,-4100000000000000.0,-6.840000000000001e+16,1.02e+16,-4.64e+16,5800000000000000.0,gcmt,gmt:201003051031A,subduction_interface
C201003051147A,2010-03-05T11:47:14,-73.75,-36.89,14.9,6.7,mw,9.0,16.0,98.0,180.0,74.0,88.0,61.0,87.0,2.0,181.0,29.0,272.0,5.18e+18,9e+16,-5.28e+18,4e+16,-8.6e+18,-4.1e+17,gcmt,neic:14554606;gmt:201003051147A,subduction_interface
C201003071559A,2010-03-07T15:59:47,-73.78,-38.22,25.0,5.8,mw,348.0,12.0,84.0,174.0,78.0,91.0,57.0,86.0,1.0,354.0,33.0,263.0,3.02e+17,4.16e+16,-3.44e+17,7.28e+16,-7.2e+17,5.96e+16,gcmt,neic:14554019;gmt:201003071559A,subduction_interface
C201003081750A,2010-03-08T17:50:46,-72.04,-32.88,16.5,4.9,mw,360.0,28.0,108.0,159.0,63.0,81.0,70.0,49.0,8.0,163.0,18.0,256.0,9.06e+16,-3300000000000000.0,-8.73e+16,3.22e+16,-5.92e+16,1.57e+16,gcmt,gmt:201003081750A,subduction_interface
C201003081808A,2010-03-08T18:08:01,-72.11,-32.78,16.0,4.9,mw,353.0,26.0,89.0,175.0,64.0,91.0,71.0,86.0,1.0,354.0,19.0,264.0,8.04e+16,-600000000000000.0,-7.98e+16,5300000000000000.0,-6.19e+16,8699999999999998.0,gcmt,gmt:201003081808A,subduction_interface
C201003112234A,2010-03-11T22:34:05,-74.11,-37.85,22.5,5.3,mw,351.0,20.0,82.0,180.0,70.0,93.0,65.0,95.0,3.0,359.0,25.0,267.0,7.95e+16,-8599999999999998.0,-7.09e+16,-2200000000000000.0,-8.91e+16,5900000000000000.0,gcmt,gmt:201003112234A,subduction_interface
C201003130319A,2010-03-13T03:19:10,-73.77,-36.77,23.7,5.3,mw,10.0,19.0,102.0,177.0,72.0,86.0,63.0,81.0,4.0,178.0,27.0,270.0,1.02e+17,-9100000000000000.0,-9.29e+16,1.16e+16,-1.32e+17,-6500000000000000.0,gcmt,gmt:201003130319A,subduction_interface
C201003131034A,2010-03-13T10:34:45,-73.95,-37.78,20.0,5.8,mw,7.0,19.0,102.0,175.0,71.0,86.0,64.0,78.0,4.0,176.0,26.0,268.0,3.56e+17,1.16e+16,-3.67e+17,5.39e+16,-4.62e+17,-6100000000000000.0,gcmt,neic:14405731;gmt:201003131034A,subduction_interface
C201003132020A,2010-03-13T20:20:26,-74.29,-37.11,15.0,5.0,mw,346.0,12.0,79.0,177.0,79.0,92.0,56.0,90.0,2.0,357.0,34.0,266.0,4.17e+16,500000000000000.0,-4.22e+16,3800000000000000.0,-1e+17,6100000000000000.0,gcmt,gmt:201003132020A,subduction_interface
C201003151108A,2010-03-15T11:08:34,-73.85,-35.96,12.0,6.2,mw,21.0,15.0,103.0,187.0,76.0,87.0,59.0,93.0,3.0,188.0,31.0,280.0,1.15e+18,-3.2e+16,-1.12e+18,-2.45e+17,-2.11e+18,-2.86e+17,gcmt,neic:14410557;gmt:201003151108A,subduction_interface
C201003160221A,2010-03-16T02:22:03,-73.63,-36.49,13.4,6.7,mw,12.0,14.0,107.0,175.0,77.0,86.0,58.0,79.0,4.0,175.0,32.0,268.0,4.94e+18,2.9e+17,-5.23e+18,1.14e+18,-1.03e+19,-2.8e+17,gcmt,neic:14409386;gmt:201003160221A,subduction_interface
C201003160304A,2010-03-16T03:04:39,-73.76,-36.68,17.2,5.4,mw,19.0,14.0,112.0,177.0,77.0,85.0,58.0,80.0,5.0,178.0,32.0,271.0,3.73e+17,-9100000000000000.0,-3.64e+17,5.93e+16,-7.35e+17,-5.580000000000001e+16,gcmt,gmt:201003160304A,subduction_interface
C201003171829A,2010-03-17T18:29:38,-73.56,-35.47,20.5,4.9,mw,27.0,24.0,106.0,190.0,67.0,83.0,67.0,88.0,6.0,193.0,22.0,286.0,4.03e+16,-2590000000000000.0,-3.77e+16,-4750000000000000.0,-3.97e+16,-1.34e+16,gcmt,gmt:201003171829A,subduction_interface
C201003180157A,2010-03-18T01:57:34,-72.98,-36.65,25.5,5.1,mw,340.0,8.0,63.0,188.0,83.0,94.0,52.0,102.0,4.0,7.0,38.0,275.0,2e+16,4840000000000000.0,-2.48e+16,-1.2e+16,-8.35e+16,1750000000000000.0,gcmt,gmt:201003180157A,subduction_interface
C201003190255A,2010-03-19T02:55:53,-72.17,-33.53,26.9,5.2,mw,13.0,18.0,99.0,184.0,72.0,87.0,63.0,89.0,3.0,184.0,27.0,276.0,,,,,,,us,gmt:201003190255A,subduction_interface
C201003191420A,2010-03-19T14:20:47,-72.59,-33.37,15.1,5.0,mw,20.0,16.0,110.0,178.0,75.0,84.0,59.0,81.0,5.0,180.0,30.0,273.0,3.47e+16,-3070000000000000.0,-3.16e+16,3730000000000000.0,-5.89e+16,-5510000000000000.0,gcmt,gmt:201003191420A,subduction_interface
C201003211831A,2010-03-21T18:31:06,-73.57,-36.56,21.2,5.5,mw,11.0,25.0,113.0,166.0,67.0,79.0,67.0,57.0,10.0,170.0,21.0,264.0,1.72e+17,2.16e+16,-1.94e+17,5.460000000000001e+16,-1.6e+17,7800000000000000.0,gcmt,neic:14554147;gmt:201003211831A,subduction_interface
C201003240005A,2010-03-24T00:05:15,-74.18,-37.28,16.3,4.9,mw,12.0,14.0,106.0,176.0,77.0,86.0,58.0,81.0,4.0,177.0,31.0,269.0,3.09e+16,-2490000000000000.0,-2.84e+16,5550000000000000.0,-5.76e+16,-2390000000000000.0,gcmt,gmt:201003240005A,subduction_interface
C201003251110A,2010-03-25T11:10:40,-73.69,-35.85,15.0,5.1,mw,21.0,14.0,103.0,187.0,76.0,87.0,58.0,93.0,3.0,188.0,31.0,280.0,5.36e+16,-5000000000000000.0,-4.85e+16,-1.07e+16,-1.01e+17,-1.19e+16,gcmt,gmt:201003251110A,subduction_interface
C201003281436A,2010-03-28T14:36:34,-73.92,-36.16,12.0,5.3,mw,6.0,16.0,92.0,183.0,74.0,89.0,61.0,92.0,1.0,184.0,29.0,274.0,3.84e+16,3480000000000000.0,-4.19e+16,-3610000000000000.0,-6.37e+16,-3650000000000000.0,gcmt,gmt:201003281436A,subduction_interface
C201003282143A,2010-03-28T21:43:16,-73.44,-35.45,17.1,5.8,mw,7.0,16.0,86.0,191.0,74.0,91.0,61.0,102.0,1.0,11.0,29.0,280.0,1.76e+17,1000000000000000.0,-1.77e+17,-5.600000000000001e+16,-2.83e+17,-2.85e+16,gcmt,gmt:201003282143A,subduction_interface
C201004011943A,2010-04-01T19:43:05,-72.25,-34.28,23.9,5.1,mw,352.0,16.0,89.0,173.0,74.0,90.0,61.0,83.0,0.0,353.0,29.0,263.0,2.84e+16,7840000000000000.0,-3.62e+16,6490000000000000.0,-5.269999999999999e+16,5880000000000000.0,gcmt,gmt:201004011943A,subduction_interface
C201004022258A,2010-04-02T22:58:12,-73.2,-36.33,30.4,6.0,mw,17.0,15.0,101.0,186.0,75.0,87.0,60.0,92.0,3.0,187.0,30.0,278.0,5.22e+17,5.1e+16,-5.73e+17,-9.3e+16,-9.79e+17,-1.22e+17,gcmt,neic:14560389;gmt:201004022258A,subduction_interface
C201004162241A,2010-04-16T22:41:38,-74.25,-37.69,12.0,5.7,mw,360.0,15.0,90.0,180.0,75.0,90.0,60.0,90.0,0.0,360.0,30.0,270.0,1.76e+17,-1000000000000000.0,-1.75e+17,1000000000000000.0,-2.97e+17,899999999999999.9,gcmt,neic:14579559;gmt:201004162241A,subduction_interface
C201004180149A,2010-04-18T01:49:39,-74.19,-37.41,14.9,5.6,mw,4.0,19.0,93.0,180.0,71.0,89.0,64.0,88.0,1.0,180.0,26.0,271.0,1.73e+17,500000000000000.0,-1.74e+17,1200000000000000.0,-2.25e+17,-5600000000000000.0,gcmt,gmt:201004180149A,subduction_interface
C201004190732A,2010-04-19T07:32:48,-74.24,-37.69,18.5,5.4,mw,353.0,20.0,93.0,170.0,70.0,89.0,65.0,79.0,1.0,171.0,25.0,261.0,4.42e+16,-540000000000000.0,-4.37e+16,9560000000000000.0,-5.32e+16,6510000000000000.0,gcmt,us:20100419073248;gmt:201004190732A,subduction_interface
C201004290756A,2010-04-29T07:56:34,-74.28,-36.97,19.0,4.9,mw,4.0,27.0,92.0,182.0,63.0,89.0,72.0,90.0,1.0,183.0,18.0,273.0,4.4e+16,-3110000000000000.0,-4.09e+16,-830000000000000.0,-3.09e+16,-2290000000000000.0,gcmt,gmt:201004290756A,subduction_interface
C201005031839A,2010-05-03T18:39:45,-74.33,-37.36,12.0,5.3,mw,6.0,16.0,92.0,183.0,74.0,89.0,61.0,92.0,1.0,183.0,29.0,274.0,8.09e+16,-300000000000000.0,-8.05e+16,-6800000000000000.0,-1.3e+17,-6300000000000000.0,gcmt,gmt:201005031839A,subduction_interface
C201005032309A,2010-05-03T23:09:50,-74.08,-38.31,14.5,6.3,mw,357.0,14.0,89.0,178.0,76.0,90.0,59.0,88.0,0.0,358.0,31.0,268.0,1.09e+18,4e+16,-1.13e+18,6.6e+16,-2.02e+18,4.6e+16,gcmt,us:pde20100503230944790_19;neic:14768943;gmt:201005032309A,subduction_interface
C201005041355A,2010-05-04T13:55:11,-72.48,-34.17,23.2,4.9,mw,25.0,26.0,107.0,187.0,66.0,82.0,69.0,82.0,7.0,190.0,20.0,283.0,5.37e+16,3160000000000000.0,-5.69e+16,-2930000000000000.0,-4.95e+16,-1.76e+16,gcmt,gmt:201005041355A,subduction_interface
C201005051524A,2010-05-05T15:24:10,-72.94,-35.56,30.1,5.4,mw,19.0,14.0,106.0,182.0,76.0,86.0,58.0,87.0,4.0,183.0,31.0,276.0,,,,,,,us,gmt:201005051524A,subduction_interface
C201005090329A,2010-05-09T03:29:39,-72.45,-34.13,23.2,5.1,mw,14.0,22.0,112.0,170.0,70.0,81.0,64.0,66.0,8.0,173.0,24.0,267.0,2.97e+16,1670000000000000.0,-3.14e+16,8129999999999998.0,-3.37e+16,-1020000000000000.0,gcmt,gmt:201005090329A,subduction_interface
C201005242357A,2010-05-24T23:57:38,-73.71,-36.4,20.6,5.4,mw,19.0,19.0,111.0,177.0,73.0,83.0,62.0,77.0,6.0,179.0,27.0,272.0,4.93e+16,9900000000000000.0,-5.92e+16,5800000000000000.0,-7.68e+16,-7700000000000000.0,gcmt,gmt:201005242357A,subduction_interface
C201006011605A,2010-06-01T16:05:33,-73.85,-36.93,22.0,5.7,mw,355.0,21.0,81.0,184.0,70.0,93.0,65.0,100.0,3.0,3.0,24.0,272.0,3.81e+16,3880000000000000.0,-4.2e+16,-4270000000000000.0,-4.59e+16,190000000000000.0,gcmt,neic:14734798;gmt:201006011605A,subduction_interface
C201006241324A,2010-06-24T13:24:09,-74.16,-37.07,20.1,5.2,mw,12.0,24.0,102.0,178.0,66.0,85.0,68.0,78.0,5.0,180.0,21.0,272.0,3.19e+16,-3730000000000000.0,-2.82e+16,2980000000000000.0,-2.78e+16,-2550000000000000.0,gcmt,gmt:201006241324A,subduction_interface
C201006270715A,2010-06-27T07:15:50,-74.3,-37.0,14.8,5.0,mw,6.0,22.0,92.0,184.0,68.0,89.0,67.0,93.0,1.0,184.0,23.0,274.0,2.53e+16,-30000000000000.0,-2.53e+16,-1600000000000000.0,-2.63e+16,-2160000000000000.0,gcmt,gmt:201006270715A,subduction_interface
C201006290140A,2010-06-29T01:40:02,-73.72,-37.91,18.9,6.1,mw,330.0,27.0,126.0,110.0,69.0,73.0,63.0,354.0,16.0,117.0,22.0,213.0,1.56e+17,-9.83e+16,-5.719999999999999e+16,1.67e+17,-3.68e+16,1.04e+17,gcmt,gmt:201006290140A,subduction_interface
C201007140832A,2010-07-14T08:32:27,-73.89,-38.35,15.3,6.6,mw,7.0,9.0,97.0,180.0,81.0,89.0,54.0,89.0,1.0,180.0,36.0,271.0,3.15e+18,1.1e+17,-3.26e+18,5e+16,-1.03e+19,-2e+17,gcmt,us:pde20100714083221490_22;neic:15003174;gmt:201007140832A,subduction_interface
C201007141505A,2010-07-14T15:05:52,-73.8,-38.39,23.4,5.8,mw,353.0,14.0,88.0,175.0,76.0,91.0,59.0,86.0,1.0,355.0,31.0,265.0,2.4e+17,1.83e+16,-2.59e+17,3.84e+16,-4.77e+17,2.83e+16,gcmt,neic:17177868;gmt:201007141505A,subduction_interface
C201008050601A,2010-08-05T06:01:52,-73.69,-37.7,17.7,5.9,mw,6.0,13.0,97.0,179.0,78.0,88.0,57.0,87.0,2.0,179.0,32.0,270.0,3.63e+17,1.48e+16,-3.78e+17,2.1e+16,-7.94e+17,-1.64e+16,gcmt,neic:15075818;gmt:201008050601A,subduction_interface
C201008050627A,2010-08-05T06:27:26,-73.76,-37.57,29.6,5.2,mw,355.0,30.0,86.0,180.0,60.0,92.0,75.0,96.0,2.0,359.0,15.0,268.0,1.54e+17,-1.48e+16,-1.3899999999999998e+17,-3900000000000000.0,-8.65e+16,5800000000000000.0,gcmt,gmt:201008050627A,subduction_interface
C201009060320A,2010-09-06T03:20:59,-73.56,-37.79,27.2,4.9,mw,19.0,28.0,114.0,173.0,65.0,78.0,68.0,60.0,11.0,178.0,19.0,271.0,2.21e+16,1.45e+16,-3.66e+16,2520000000000000.0,-2.33e+16,-2340000000000000.0,gcmt,gmt:201009060320A,subduction_interface
C201009090728A,2010-09-09T07:28:05,-74.16,-37.27,12.0,6.2,mw,11.0,14.0,99.0,182.0,76.0,88.0,59.0,89.0,2.0,183.0,31.0,274.0,1.08e+18,3.8e+16,-1.12e+18,-5e+16,-2.03e+18,-1.31e+17,gcmt,us:pde20100909072801720_16;neic:15173297;gmt:201009090728A,subduction_interface
C201009140323A,2010-09-14T03:23:38,-74.27,-37.32,12.5,5.3,mw,359.0,19.0,83.0,186.0,71.0,92.0,64.0,100.0,2.0,5.0,26.0,274.0,5.610000000000001e+16,1799999999999999.8,-5.789999999999999e+16,-9000000000000000.0,-7.1e+16,-2800000000000000.0,gcmt,gmt:201009140323A,subduction_interface
C201009140337A,2010-09-14T03:37:14,-74.35,-37.32,16.0,4.9,mw,352.0,19.0,76.0,187.0,72.0,95.0,63.0,104.0,4.0,5.0,27.0,273.0,3.34e+16,-1530000000000000.0,-3.19e+16,-6560000000000000.0,-4.34e+16,680000000000000.0,gcmt,gmt:201009140337A,subduction_interface
C201009170652A,2010-09-17T06:52:43,-73.6,-37.51,31.9,5.1,mw,341.0,16.0,71.0,181.0,75.0,95.0,60.0,99.0,5.0,360.0,29.0,267.0,,,,,,,us,gmt:201009170652A,subduction_interface
C201009200542A,2010-09-20T05:43:00,-72.36,-33.84,22.4,5.1,mw,348.0,22.0,78.0,182.0,69.0,95.0,66.0,100.0,4.0,360.0,24.0,268.0,3.71e+16,-470000000000000.0,-3.66e+16,-2819999999999999.5,-4.07e+16,3260000000000000.0,gcmt,gmt:201009200542A,subduction_interface
C201009300026A,2010-09-30T00:26:20,-74.07,-36.51,12.4,5.8,mw,9.0,17.0,98.0,180.0,73.0,87.0,62.0,86.0,2.0,181.0,28.0,272.0,1.65e+17,100000000000000.0,-1.65e+17,2800000000000000.0,-2.41e+17,-1.29e+16,gcmt,neic:15214879;gmt:201009300026A,subduction_interface
C201010310710A,2010-10-31T07:10:42,-72.39,-33.82,21.4,5.3,mw,4.0,20.0,94.0,180.0,70.0,89.0,65.0,87.0,1.0,180.0,25.0,271.0,6.24e+16,3700000000000000.0,-6.6e+16,1200000000000000.0,-7.72e+16,-1900000000000000.0,gcmt,us:pde20101031071040570_29;neic:15272658;gmt:201010310710A,subduction_interface
C201101022020A,2011-01-02T20:20:26,-73.84,-38.71,19.4,7.1,mw,5.0,13.0,97.0,178.0,77.0,88.0,58.0,86.0,2.0,178.0,32.0,269.0,2.84e+19,-4.9e+17,-2.79e+19,2.7e+18,-5.66e+19,-5.7e+17,gcmt,us:pde20110102202017780_24;neic:601988664;gmt:201101022020A,subduction_interface
C201101070942A,2011-01-07T09:42:23,-73.66,-35.87,12.3,5.6,mw,22.0,21.0,107.0,184.0,70.0,83.0,64.0,83.0,6.0,186.0,25.0,279.0,8.72e+16,7000000000000001.0,-9.42e+16,-2600000000000000.0,-1.09e+17,-2.22e+16,gcmt,us:pde20110107094219300_10;gmt:201101070942A,subduction_interface
C201101100602A,2011-01-10T06:02:54,-73.59,-35.77,12.1,5.9,mw,22.0,14.0,105.0,187.0,76.0,86.0,59.0,92.0,4.0,188.0,31.0,280.0,4.17e+17,-7300000000000000.0,-4.1e+17,-8.6e+16,-7.92e+17,-1.1000000000000002e+17,gcmt,us:pde20110110060251950_24;neic:15914934;gmt:201101100602A,subduction_interface
pde20110111010528210_30,2011-01-11T01:05:29,-73.79,-35.7,18.4,5.0,mwc,29.0,23.0,95.0,204.0,67.0,88.0,68.0,111.0,2.0,205.0,22.0,296.0,2.78e+16,-6000000000000000.0,-2.18e+16,-1.07e+16,-2.51e+16,-1.08e+16,us,gmt:201101110105A,subduction_interface
C201102051611A,2011-02-05T16:11:41,-73.84,-37.81,21.0,5.7,mw,9.0,17.0,98.0,180.0,73.0,88.0,62.0,87.0,2.0,181.0,28.0,272.0,2.31e+17,-2000000000000000.0,-2.29e+17,3200000000000000.0,-3.46e+17,-1.78e+16,gcmt,us:pde20110205161139680_28;neic:16007307;gmt:201102051611A,subduction_interface
C201102112005A,2011-02-11T20:05:39,-73.56,-36.63,17.8,6.8,mw,15.0,13.0,104.0,180.0,77.0,87.0,57.0,86.0,3.0,181.0,32.0,273.0,9.99e+18,-3.3e+17,-9.66e+18,2.5e+17,-2.09e+19,-1.32e+18,gcmt,us:choy20110211200530;neic:602064448;gmt:201102112005A,subduction_interface
C201102112339A,2011-02-11T23:39:23,-74.11,-37.45,16.4,6.0,mw,11.0,16.0,98.0,183.0,74.0,88.0,61.0,90.0,2.0,183.0,29.0,275.0,6.28e+17,-3.3e+16,-5.94e+17,-3.4000000000000004e+16,-1.01e+18,-7.000000000000001e+16,gcmt,us:pde20110211233921310_15;neic:16021297;gmt:201102112339A,subduction_interface
C201102120117A,2011-02-12T01:17:05,-74.0,-37.35,14.1,6.1,mw,12.0,15.0,98.0,183.0,75.0,88.0,60.0,90.0,2.0,184.0,30.0,275.0,6.14e+17,8999999999999998.0,-6.23e+17,-5.3e+16,-1.06e+18,-8.3e+16,gcmt,us:pde20110212011701410_16;neic:16021304;gmt:201102120117A,subduction_interface
C201102130851A,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.9,mw,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,2.0,182.0,34.0,273.0,3.28e+17,-300000000000000.0,-3.28e+17,-1.55e+16,-8.14e+17,-4.11e+16,gcmt,us:pde20110213085134000_20;neic:16022457;gmt:201102130851A,subduction_interface
C201102131035A,2011-02-13T10:35:10,-73.74,-36.83,14.1,6.0,mw,12.0,18.0,97.0,184.0,72.0,88.0,63.0,91.0,2.0,185.0,27.0,276.0,5.75e+17,4000000000000000.0,-5.8e+17,-4.8e+16,-8.04e+17,-8.2e+16,gcmt,us:choy20110213103506;neic:16022458;gmt:201102131035A,subduction_interface
C201102131344A,2011-02-13T13:44:40,-73.74,-36.75,17.8,5.6,mw,9.0,15.0,95.0,184.0,75.0,89.0,60.0,92.0,1.0,184.0,30.0,275.0,1.72e+17,-400000000000000.0,-1.71e+17,-1.6900000000000002e+16,-2.99e+17,-1.85e+16,gcmt,us:pde20110213134436450_18;neic:601516583;gmt:201102131344A,subduction_interface
C201102140340A,2011-02-14T03:40:15,-73.61,-35.67,12.0,6.6,mw,25.0,17.0,105.0,189.0,74.0,86.0,61.0,93.0,4.0,191.0,29.0,283.0,5.600000000000001e+18,-2.3e+17,-5.37e+18,-1.27e+18,-9.05e+18,-1.7299999999999995e+18,gcmt,us:choy20110214034009;neic:602035966;gmt:201102140340A,subduction_interface
C201102141021A,2011-02-14T10:21:27,-73.41,-35.6,14.9,5.1,mw,13.0,18.0,107.0,175.0,73.0,85.0,61.0,77.0,5.0,177.0,28.0,270.0,4.519999999999999e+16,-2510000000000000.0,-4.269999999999999e+16,8100000000000002.0,-6.55e+16,-3690000000000000.0,gcmt,us:pde20110214102127320_34;gmt:201102141021A,subduction_interface
C201102181701A,2011-02-18T17:01:03,-72.37,-33.99,27.3,5.2,mw,14.0,20.0,105.0,178.0,71.0,85.0,64.0,79.0,5.0,180.0,26.0,272.0,5.8e+16,2700000000000000.0,-6.07e+16,5400000000000000.0,-7.39e+16,-6000000000000000.0,gcmt,us:pde20110218170058740_10;gmt:201102181701A,subduction_interface
C201102190626A,2011-02-19T06:26:38,-72.33,-34.05,20.8,5.2,mw,360.0,21.0,94.0,176.0,69.0,89.0,66.0,83.0,1.0,176.0,24.0,267.0,5.540000000000001e+16,5800000000000000.0,-6.12e+16,5500000000000000.0,-6.65e+16,2900000000000000.0,gcmt,us:pde20110219062631000_15;gmt:201102190626A,subduction_interface
C201102280129A,2011-02-28T01:29:29,-73.69,-37.46,25.3,5.8,mw,6.0,16.0,97.0,179.0,74.0,88.0,61.0,86.0,2.0,179.0,29.0,271.0,3.43e+17,1.31e+16,-3.56e+17,1.6800000000000002e+16,-5.62e+17,-1.62e+16,gcmt,us:pde20110228012925000_31;neic:16160700;gmt:201102280129A,subduction_interface
