id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
C201102130851A,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.9,Mw,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,2.0,182.0,34.0,273.0,3.28e+17,-300000000000000.0,-3.28e+17,-1.55e+16,-8.14e+17,-4.11e+16,GCMT,NEIC:16022457;USGS:pde20110213085134000_20,forearc
600018366,2011-12-07T22:23:07,-70.58,-27.97,25.0,5.6,Mw,27.0,18.0,123.0,173.0,75.0,80.0,58.0,68.0,9.0,175.0,29.0,270.0,86000000000.0,2000000000.0,-88000000000.0,27000000000.000004,-143000000000.0,-18000000000.0,NEIC,,forearc
C201201181135A,2012-01-18T11:35:54,-68.24,-31.81,13.7,5.3,Mw,215.0,42.0,130.0,346.0,59.0,60.0,62.0,205.0,26.0,3.0,9.0,97.0,3.67e+16,4720000000000000.0,-4.14e+16,-1.89e+16,1.58e+16,-9310000000000000.0,GCMT,,forearc
600983872,2012-04-14T10:56:19,-65.308,-57.679,15.0,6.2,Mw,200.0,77.0,164.0,293.0,74.0,13.0,20.0,156.0,70.0,342.0,2.0,247.0,61000000000.0,143000000000.0,-204000000000.0,-59000000000.0,-39000000000.0,185000000000.0,NEIC,,forearc
C201206180829A,2012-06-18T08:29:06,-68.6,-33.01,28.9,5.0,Mw,166.0,25.0,82.0,355.0,65.0,94.0,70.0,272.0,3.0,173.0,20.0,82.0,3.05e+16,-1310000000000000.0,-2.92e+16,-1290000000000000.0,2.56e+16,5090000000000000.0,GCMT,,forearc
602060888,2012-12-28T08:50:06,-65.155,-31.403,11.6,4.9,Mw,203.7,41.3,107.4,,,,,,,,,,,,,,,,OTHER,,forearc
602707748,2013-03-18T19:15:03,-71.828,-32.591,14.2,4.6,Mw,182.0,66.0,97.0,346.0,25.0,75.0,68.0,105.0,6.0,359.0,21.0,267.0,,,,,,,NEIC,,forearc
C201311150619A,2013-11-15T06:19:17,-67.54,-32.72,34.6,4.9,Mw,208.0,41.0,103.0,10.0,50.0,79.0,80.0,225.0,9.0,17.0,5.0,108.0,4.94e+16,-2560000000000000.0,-4.68e+16,-4480000000000000.0,1.01e+16,-1.69e+16,GCMT,NEIC:603791756;USGS:b000kyrl,forearc
605326604,2014-09-19T10:22:55,-72.9288,-35.6792,21.0,4.6,Mw,16.66,63.65,-81.01,177.04,27.74,-107.51,18.0,100.0,8.0,193.0,70.0,306.0,-736500000.0,63000000.0,673600000.0,-228100000.0,-487900000.0,61900000.0,NEIC,,forearc
10001np8,2015-03-19T01:33:19,-73.33,-36.11,11.5,5.0,Mw,194.0,82.0,91.0,5.0,8.0,81.0,53.0,105.0,1.0,14.0,37.0,283.0,9170000000000000.0,2820000000000000.0,-1.199e+16,-9680000000000000.0,-3.878e+16,-2950000000000000.0,USGS,NEIC:610586936,forearc
607184284,2015-04-22T06:00:11,-73.6437,-37.6301,16.0,4.5,Mw,70.5,25.83,151.76,186.3,78.11,66.91,51.0,70.0,23.0,191.0,29.0,295.0,342100000.0,-201400000.0,-140700000.0,85000000.0,-683400000.0,-281600000.0,NEIC,,forearc
610588173,2015-05-07T23:00:59,-68.1815,-32.0989,25.0,4.7,Mw,2.21,69.09,133.89,112.56,47.68,28.85,47.0,318.0,40.0,163.0,13.0,62.0,637000000.0,96000000.0,-732000000.0,272000000.0,661000000.0,839000000.0,NEIC,,forearc
607250947,2015-05-17T07:09:27,-67.9982,-28.9006,25.0,4.4,Mw,104.2,20.78,114.86,257.83,71.22,80.93,63.0,154.0,9.0,261.0,26.0,355.0,264700000.0,-344900000.0,80300000.0,-373900000.0,-90800000.0,-9900000.0,NEIC,,forearc
607286698,2015-06-07T21:14:06,-67.3224,-29.0315,9.0,4.3,Mw,169.48,75.67,93.4,335.98,14.72,76.93,59.0,84.0,3.0,349.0,31.0,257.0,166500000.0,-5900000.0,-160600000.0,52400000.0,-307100000.0,51800000.0,NEIC,,forearc
20003gnv,2015-09-05T10:17:56,-73.5997,-37.8733,19.0,4.6,Mw,2.67,75.11,-83.08,157.39,16.39,-114.38,30.0,87.0,7.0,181.0,59.0,282.0,-4213600000000000.0,-206600000000000.0,4420200000000000.0,-594500000000000.0,-7446200000000000.0,-803100000000000.0,USGS,NEIC:607729007,forearc
20003kc5,2015-09-17T01:33:03,-72.0478,-31.7273,9.0,5.8,Mw,183.43,85.34,97.36,305.6,8.71,32.47,49.0,101.0,7.0,3.0,40.0,267.0,5.703e+16,7.115e+16,-1.2817e+17,-2.543e+16,-5.3474e+17,5.939e+16,USGS,NEIC:607777378,forearc
607777535,2015-09-17T21:54:24,-71.5344,-29.8914,22.0,4.4,Mw,1.18,80.9,-65.27,110.14,26.25,-159.04,31.0,71.0,24.0,177.0,48.0,298.0,-134500000.0,27000000.000000004,107500000.0,-62600000.0,-375200000.0,-173600000.0,NEIC,,forearc
20003l3e,2015-09-18T04:24:05,-72.08,-31.36,11.5,5.0,Mw,343.0,88.0,-110.0,249.0,20.0,-4.0,40.0,92.0,20.0,344.0,43.0,234.0,-4590000000000000.0,-1050000000000000.0,5650000000000000.0,1.413e+16,-3.226e+16,1.32e+16,USGS,NEIC:610433427,forearc
610637796,2015-09-23T04:21:26,-72.1047,-31.3225,10.0,4.6,Mw,186.13,77.53,94.55,345.89,13.26,70.27,57.0,102.0,4.0,5.0,32.0,272.0,311600000.0,122000000.0,-433700000.0,-86100000.0,-785700000.0,12000000.0,NEIC,,forearc
607857298,2015-10-04T16:57:22,-72.1695,-30.5168,9.0,4.4,Mw,110.28,42.65,-116.44,324.34,52.66,-67.7,5.0,39.0,18.0,130.0,72.0,293.0,-495200000.0,324800000.0,170400000.0,-27900000.0,-186900000.0,-277500000.0,NEIC,,forearc
611838315,2015-11-11T01:55:02,-71.1327,-29.4251,20.3,7.0,Mw,8.12,13.25,104.24,173.51,77.16,86.68,58.0,79.0,3.0,174.0,32.0,266.0,1664000000000.0,-196000000000.0,-1468000000000.0,430000000000.0,-3201000000000.0,-57000000000.0,NEIC,,forearc
608033205,2015-11-16T20:52:20,-72.0682,-30.2836,11.0,4.6,Mw,26.65,38.25,121.76,168.41,58.24,67.47,68.0,32.0,19.0,181.0,11.0,274.0,907000000.0,112000000.0,-1019000000.0,305000000.0,-400000000.0,-151000000.0,NEIC,,forearc
C201601152032A,2016-01-15T20:33:01,-67.69,-28.58,19.5,4.9,Mw,98.0,35.0,38.0,335.0,69.0,119.0,56.0,283.0,27.0,144.0,19.0,44.0,2.02e+16,-1.6200000000000002e+16,-4010000000000000.0,-610000000000000.0,2.38e+16,1.3e+16,GCMT,USGS:10004eym;NEIC:608173060,forearc
608279289,2016-01-26T00:19:10,-71.8659,-32.6207,18.0,4.8,Mw,2.53,50.12,100.12,166.97,40.93,78.12,81.0,325.0,8.0,176.0,5.0,85.0,1971000000.0,-13000000.0,-1958000000.0,250000000.0,343999999.99999994,181000000.0,NEIC,,forearc
C201602260852A,2016-02-26T08:52:53,-67.54,-31.75,35.0,4.9,Mw,231.0,44.0,151.0,343.0,70.0,50.0,48.0,209.0,38.0,359.0,15.0,101.0,2.14e+16,1.33e+16,-3.47e+16,-1.72e+16,2.17e+16,-1.59e+16,GCMT,USGS:10004svb;NEIC:608356464,forearc
608893024,2016-05-31T01:53:12,-66.6542,-27.5779,30.0,4.4,Mw,117.21,63.66,-38.97,226.96,55.69,-147.52,5.0,174.0,44.0,268.0,45.0,79.0,-305000000.0,593500000.0,-288500000.0,-99500000.0,188000000.0,115400000.0,NEIC,,forearc
615023022,2016-11-09T12:21:29,-73.605,-36.4925,14.0,4.1,Mw,26.26,48.08,89.52,206.97,41.92,90.53,87.0,290.0,0.0,27.0,3.0,117.0,190900000.0,-37600000.0,-153300000.0,8200000.0,19000000.0,-77400000.0,NEIC,,forearc
C201612120256A,2016-12-12T02:57:01,-68.11,-31.31,21.7,5.0,Mw,8.0,51.0,132.0,134.0,55.0,51.0,59.0,344.0,31.0,159.0,2.0,250.0,2.98e+16,5490000000000000.0,-3.53e+16,1.77e+16,3640000000000000.0,1.59e+16,GCMT,USGS:2000803e;NEIC:609869846,forearc
610104777,2017-01-21T09:30:38,-68.6259,-33.8004,21.9,4.5,Mw,68.59,77.59,-158.97,333.87,69.48,-13.27,6.0,200.0,66.0,98.0,24.0,293.0,-39700000.0,505400000.0,-465700000.0,-176800000.0,-278400000.0,-451800000.0,NEIC,,forearc
610231546,2017-02-19T04:03:33,-73.6964,-37.5559,13.6,4.5,Mw,34.2,31.51,122.76,177.15,63.93,71.65,66.0,54.0,16.0,185.0,17.0,281.0,597800000.0,7400000.0,-605200000.0,138200000.0,-454700000.0,-190900000.0,NEIC,,forearc
610231555,2017-02-19T09:37:23,-73.8554,-37.5736,14.0,4.3,Mw,17.39,30.06,101.05,184.67,60.55,83.67,74.0,79.0,6.0,188.0,15.0,279.0,298300000.0,-6200000.0,-292100000.0,4100000.0,-181300000.0,-57800000.0,NEIC,,forearc
10008llp,2017-04-28T15:49:40,-71.3845,-33.4713,30.5,5.1,Mw,7.62,41.57,105.73,166.99,50.31,76.48,79.0,19.0,10.0,176.0,4.0,267.0,4.3036e+16,1.5378e+16,-5.8413e+16,5780000000000000.0,-7612000000000000.0,4071000000000000.0,USGS,NEIC:610585856,forearc
610638708,2017-05-14T20:12:39,-73.8132,-36.8885,10.0,4.6,Mw,10.56,75.2,-71.6,138.08,23.45,-140.07,28.0,86.0,18.0,186.0,56.0,304.0,-408700000.0,-57400000.0,466100000.0,-207900000.00000003,-676900000.0,-174100000.0,NEIC,,forearc
610983908,2017-09-16T17:12:09,-74.1985,-37.2262,7.9,4.6,Mw,54.82,12.43,130.0,194.15,80.51,81.94,54.0,94.0,8.0,195.0,35.0,291.0,199500000.0,60200000.0,-259800000.0,-203900000.00000003,-761000000.0,-224300000.0,NEIC,,forearc
611661168,2018-01-26T15:26:24,-73.645,-37.474,12.0,4.8,Mw,11.81,33.14,97.76,182.56,57.21,84.96,77.19,76.3,4.23,185.3,12.07,276.2,1631999999.9999998,-98000000.0,-1534000000.0,60000000.0,-725000000.0,-188000000.0,GFZ,,forearc
611875491,2018-04-11T16:44:07,-71.9457,-27.1805,10.0,4.3,Mw,14.6,46.36,-96.04,203.31,43.97,-83.71,1.0,109.0,4.0,19.0,85.0,214.0,-329400000.0,-3700000.0,333200000.0,15700000.0,-21000000.0,130900000.0,NEIC,,forearc
615000704,2018-05-14T02:58:06,-74.0005,-42.829,30.2,4.6,Mw,55.21,17.17,139.34,184.58,78.91,76.81,54.0,79.0,13.0,187.0,33.0,286.0,384000000.0,-69000000.0,-315000000.0,-17000000.0,-909000000.0,-246000000.0,NEIC,,forearc
611941179,2018-05-19T06:43:40,-71.4857,-32.1829,31.6,4.7,Mw,28.97,60.09,71.02,243.57,34.95,119.48,69.0,260.0,16.0,39.0,13.0,133.0,1333000000.0,-743000000.0,-590000000.0,40000000.0,812999999.9999999,-544000000.0,NEIC,,forearc
612152921,2018-06-22T04:41:02,-70.8122,-28.7317,10.0,4.3,Mw,18.73,76.14,161.3,113.37,71.87,14.6,23.0,335.0,67.0,163.0,3.0,67.0,41800000.0,169300000.0,-211100000.00000003,97200000.0,61200000.0,210700000.00000003,NEIC,,forearc
C201903070510A,2019-03-07T05:10:38,-68.93,-38.58,12.0,5.0,Mw,167.0,48.0,28.0,57.0,70.0,134.0,46.0,12.0,41.0,218.0,13.0,117.0,1.1299999999999998e+16,6010000000000000.0,-1.73e+16,8540000000000000.0,5460000000000000.0,-1.36e+16,GCMT,USGS:1000jbq5;NEIC:615096335;OTHER:201903070510A,forearc
C201908012001A,2019-08-01T20:01:33,-72.08,-34.35,14.7,5.6,Mw,358.0,13.0,87.0,181.0,77.0,91.0,58.0,92.0,1.0,1.0,32.0,271.0,3.75e+17,-1.07e+16,-3.64e+17,-1.66e+16,-7.69e+17,2400000000000000.0,GCMT,USGS:60004ys7;GFZ:616184921,forearc
70005v2p,2019-10-17T16:58:28,-69.2227,-46.6019,11.5,4.9,Mw,298.01,27.87,-54.69,79.32,67.58,-106.99,21.0,182.0,16.0,86.0,63.0,322.0,-9742000000000000.0,2.2206e+16,-1.2464e+16,-1.4249e+16,-294000000000000.0,-1576000000000000.0,USGS,NEIC:616652165;OTHER:201910171658A,forearc
C201911192310A,2019-11-19T23:10:45,-66.98,-33.79,14.8,5.7,Mw,213.0,47.0,61.0,73.0,50.0,118.0,69.0,49.0,21.0,234.0,2.0,143.0,3.2e+17,-2.43e+17,-7.64e+16,6.61e+16,-5.14e+16,-2.91e+17,GCMT,GFZ:617548791,forearc
617181033,2020-01-15T14:39:32,-68.5569,-32.9458,40.0,4.5,Mw,39.38,45.41,113.24,187.92,49.12,68.18,74.0,30.0,16.0,203.0,2.0,293.0,761100000.0,-143100000.0,-617900000.0,213000000.0,-145900000.0,-261100000.0,NEIC,,forearc
617816404,2020-03-25T06:52:38,-73.4677,-35.7473,10.0,5.1,Mw,75.86,19.69,154.3,190.24,81.6,72.13,50.0,80.0,18.0,193.0,34.0,295.0,1725000000.0,-713000000.0,-1012000000.0,-745000000.0,-5682000000.0,-2093000000.0,NEIC,,forearc
C202004250553A,2020-04-25T05:54:04,-71.02,-27.96,15.0,4.9,Mw,318.0,10.0,29.0,199.0,85.0,99.0,49.0,118.0,9.0,18.0,40.0,281.0,6100000000000000.0,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3000000000000000.0,GCMT,,forearc
618984854,2020-06-17T00:50:46,-73.1519,-36.6202,24.7,4.8,Mw,38.81,53.59,103.69,196.5,38.56,72.21,77.0,355.0,11.0,211.0,8.0,119.0,2021999999.9999995,-384000000.0,-1638000000.0,629000000.0,297000000.0,-906000000.0,NEIC,,forearc
618959065,2020-09-03T03:23:54,-71.5003,-27.9569,10.4,4.6,Mw,20.19,24.28,121.78,165.99,69.54,76.64,63.0,55.0,13.0,171.0,23.0,266.0,630000000.0,97000000.0,-728000000.0,248000000.0,-705000000.0,-34000000.0,NEIC,,forearc
619477787,2020-10-10T06:48:42,-72.46,-33.7317,9.2,4.5,Mw,29.16,31.63,123.12,171.7,63.94,71.4,66.0,48.0,17.0,180.0,17.0,275.0,547100000.0,28100000.0,-575200000.0,169600000.0,-400200000.0,-120800000.0,NEIC,,forearc
619602241,2020-12-12T07:13:10,-71.7903,-32.282,20.9,4.5,Mw,8.12,45.06,130.46,137.76,57.41,56.97,62.0,353.0,27.0,157.0,7.0,251.0,436100000.0,122600000.0,-558600000.0,210900000.0,-63800000.0,246600000.0,NEIC,,forearc
619942337,2021-03-16T03:53:55,-71.7598,-34.7777,43.0,4.9,Mw,31.47,25.12,112.6,186.78,66.92,79.78,66.55,78.41,9.39,190.82,21.29,284.51,2203000000.0,-57000000.0,-2146000000.0,-61000000.0,-2169000000.0,-795000000.0,GFZ,,forearc
624561680,2021-06-01T02:48:44,-67.7086,-30.5734,44.8,4.8,Mw,105.38,75.71,-12.03,198.4,78.35,-165.4,2.0,332.0,71.0,236.0,19.0,62.0,-82000000.0,996000000.0,-914000000.0,-234000000.0,555000000.0,1425000000.0,NEIC,,forearc
620518585,2021-06-15T13:57:37,-72.1521,-33.9907,18.2,4.5,Mw,39.52,17.71,129.14,179.02,76.35,78.6,57.0,74.0,11.0,182.0,30.0,278.0,355500000.0,-20900000.0,-334600000.0,54700000.00000001,-664700000.0,-139500000.0,NEIC,,forearc
620734178,2021-07-05T11:58:24,-71.746,-28.7781,10.0,4.6,Mw,150.64,55.78,75.65,355.09,36.76,110.02,75.0,19.0,12.0,159.0,10.0,251.0,869300000.0,-200000.0,-869100000.0000001,278100000.0,-245800000.0,302700000.0,NEIC,,forearc
621072672,2021-09-14T04:12:30,-72.0551,-31.706,10.0,4.4,Mw,10.08,27.93,104.85,173.38,63.08,82.26,71.0,66.0,7.0,177.0,18.0,269.0,352500000.0,36600000.0,-389100000.0,53400000.0,-263300000.0,-9200000.0,NEIC,,forearc
621083005,2021-09-19T00:46:22,-71.6614,-30.0041,20.0,4.5,Mw,19.05,71.4,-138.92,273.52,51.48,-24.05,12.0,142.0,46.0,39.0,42.0,243.0,-244000000.0,300100000.0,-56000000.0,42000000.0,-362400000.0,421900000.00000006,NEIC,,forearc
6000fq1z,2021-09-29T07:53:59,-68.175,-33.2635,19.5,4.9,Mw,199.56,22.56,129.52,337.79,72.78,75.19,60.0,227.0,14.0,342.0,26.0,79.0,1.0507e+16,7609000000000000.0,-1.8116e+16,-6733000000000000.0,1.8035e+16,3221000000000000.0,USGS,NEIC:621112446,forearc
C202110130755A,2021-10-13T07:55:33,-72.33,-50.4,12.0,5.4,Mw,48.0,53.0,140.0,165.0,59.0,44.0,52.0,19.0,38.0,193.0,3.0,285.0,1.2e+17,6.35e+16,-1.83e+17,6.31e+16,-3.59e+16,-7.68e+16,GCMT,GFZ:621146567,forearc
621204776,2021-10-16T18:45:01,-72.0418,-31.7062,10.0,4.4,Mw,4.28,31.71,97.42,175.58,58.59,85.44,76.0,72.0,4.0,178.0,13.0,269.0,420600000.00000006,9300000.0,-429900000.00000006,35800000.0,-215500000.0,900000.0,NEIC,,forearc
621403208,2021-11-15T01:03:35,-73.7581,-37.5587,15.3,4.5,Mw,27.06,26.47,90.75,206.23,63.53,89.63,71.0,115.0,0.0,206.0,19.0,297.0,497900000.0,-38800000.0,-459100000.0,-182200000.0,-372400000.0,-280800000.0,NEIC,,forearc
621460294,2021-11-24T22:03:08,-73.755,-36.4867,11.9,4.3,Mw,87.62,30.8,34.53,327.03,73.13,116.15,54.0,269.0,25.0,139.0,24.0,37.0,147300000.0,-159800000.0,12500000.0,-116800000.0,202900000.0,157800000.0,NEIC,,forearc
622335895,2022-04-14T12:53:12,-72.2448,-31.6272,9.0,4.6,Mw,184.94,87.59,92.69,316.76,3.61,41.87,47.0,98.0,3.0,5.0,43.0,272.0,46000000.0,106000000.0,-152000000.0,-92000000.0,-1124000000.0000002,32000000.0,NEIC,,forearc
624633457,2022-08-08T03:44:55,-71.9293,-32.6749,17.0,4.7,Mw,201.44,69.66,130.99,313.24,44.95,29.47,48.0,156.0,38.0,5.0,15.0,263.0,805000000.0,656000000.0,-1462000000.0,-527000000.0,-736000000.0,440000000.0,NEIC,,forearc
C202211051212A,2022-11-05T12:12:44,-68.6,-33.54,40.6,5.1,Mw,200.0,47.0,115.0,345.0,49.0,66.0,72.0,186.0,18.0,2.0,1.0,92.0,5.18e+16,6680000000000000.0,-5.85e+16,-1.6299999999999998e+16,2880000000000000.0,-3000000000000000.0,GCMT,GFZ:625127831;USGS:7000impk,forearc
626551723,2023-07-30T02:16:24,-72.896,-37.339,34.0,4.8,Mw,4.13,72.61,91.39,179.49,17.44,85.57,62.36,276.25,1.33,183.71,27.6,93.02,1179000000.0,28000000.0,-1207000000.0,138000000.0,1712000000.0,-40000000.0,GFZ,,forearc
7000pun2,2025-04-24T03:20:20,-71.5289,-30.7266,23.5,5.1,Mw,9.74,32.99,95.09,183.67,57.16,86.7,78.0,83.0,3.0,185.0,12.0,276.0,4.3357e+16,6629000000000000.0,-4.9986e+16,-275000000000000.0,-2.1236e+16,-6506000000000000.0,USGS,,forearc
7000pwdl,2025-05-01T16:04:54,-67.4216,-28.5033,25.5,5.4,Mw,145.92,28.37,46.93,12.65,69.69,110.24,60.0,312.0,19.0,185.0,22.0,87.0,8.976e+16,-6780000000000000.0,-8.298e+16,4.795e+16,8.755e+16,2.478e+16,USGS,,forearc
112377A,,-67.69,-31.22,21.0,6.7,Mw,183.0,44.0,90.0,4.0,46.0,90.0,89.0,273.0,,,1.0,93.0,,,,,,,OTHER,,forearc
