id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id
pde20110419055045370_13,2011-04-19T05:50:49,-72.65,-33.97,21.4,5.1,mwc,,,3.5,,23.0,24.0,108.0,184.0,67.0,82.0,4.81e+16,-3600000000000000.0,-4.44e+16,1300000000000000.0,-4.58e+16,-1.08e+16,anss,518_anss
C201104220512A,2011-04-22T05:12:51,-74.31,-38.1,13.8,5.3,mw,0.01,0.01,0.6,,359.0,19.0,88.0,182.0,71.0,91.0,7.45e+16,-1000000000000000.0,-7.35e+16,-3200000000000000.0,-9.75e+16,-300000000000000.0,gcmt,519_gcmt
pde20110422051248000_19,2011-04-22T05:12:51,-74.31,-38.1,13.8,5.6,mwb,,,,,359.0,19.0,88.0,182.0,71.0,91.0,7.45e+16,-1000000000000000.0,-7.35e+16,-3200000000000000.0,-9.75e+16,-300000000000000.0,anss,519_anss
C201104270457A,2011-04-27T04:57:37,-72.66,-34.01,20.2,5.1,mw,0.02,0.02,1.0,,17.0,21.0,103.0,183.0,70.0,85.0,4.230000000000001e+16,-950000000000000.0,-4.13e+16,-1120000000000000.0,-4.97e+16,-7550000000000000.0,gcmt,520_gcmt
pde20110427045732000_24,2011-04-27T04:57:37,-72.66,-34.01,20.2,5.1,mwb,,,,,17.0,21.0,103.0,183.0,70.0,85.0,4.23e+16,-1000000000000000.0,-4.13e+16,-1100000000000000.0,-4.97e+16,-7600000000000000.0,anss,520_anss
C201105070657A,2011-05-07T06:57:34,-72.82,-33.98,29.1,5.0,mw,0.04,0.03,1.4,,17.0,25.0,93.0,194.0,65.0,89.0,2.67e+16,-2850000000000000.0,-2.38e+16,-4980000000000000.0,-2.18e+16,-6220000000000000.0,gcmt,521_gcmt
pde20110507065731000_42,2011-05-07T06:57:34,-72.82,-33.98,29.1,5.0,mwc,,,,,17.0,25.0,93.0,194.0,65.0,89.0,2.67e+16,-2900000000000000.0,-2.38e+16,-5000000000000000.0,-2.18e+16,-6200000000000000.0,anss,521_anss
C201105191705A,2011-05-19T17:05:14,-71.95,-34.63,53.2,5.2,mw,0.02,0.02,1.2,,19.0,32.0,118.0,167.0,62.0,74.0,5.58e+16,5940000000000000.0,-6.17e+16,1.74e+16,-3.57e+16,-3370000000000000.0,gcmt,522_gcmt
pde20110519170511000_36,2011-05-19T17:05:14,-71.95,-34.63,53.2,5.2,mwc,,,,,19.0,32.0,118.0,167.0,62.0,74.0,5.58e+16,5900000000000000.0,-6.17e+16,1.74e+16,-3.57e+16,-3400000000000000.0,anss,522_anss
pde20110601125522380_21,2011-06-01T12:55:22,-73.691,-37.578,21.0,6.3,mww,,,,,185.0,80.0,90.0,5.0,10.0,90.0,,,,,,,anss,523_anss
C201106011255A,2011-06-01T12:55:25,-74.41,-37.74,12.0,6.3,mw,0.0,0.0,0.0,,1.0,17.0,88.0,183.0,73.0,91.0,2.25e+18,1.6e+16,-2.27e+18,-1.94e+17,-3.4e+18,-7.5e+16,gcmt,523_gcmt
pde20110601134729640_28,2011-06-01T13:47:30,-74.3,-37.37,27.0,5.4,mwc,,,12.0,,9.0,23.0,77.0,202.0,68.0,95.0,1.06e+17,-1.5e+16,-9e+16,-4.4e+16,-9e+16,-2.1e+16,anss,524_anss
C201106011347A,2011-06-01T13:47:30,-74.3,-37.37,27.0,5.4,mw,0.05,0.04,1.8,,9.0,23.0,77.0,202.0,68.0,95.0,1.06e+17,-1.54e+16,-9.04e+16,-4.42e+16,-9.04e+16,-2.06e+16,gcmt,524_gcmt
pde20110604162847680_9,2011-06-04T16:28:48,-72.22,-40.59,21.2,5.0,mwc,,,15.7,,162.0,64.0,-165.0,65.0,77.0,-27.0,-1.19e+16,-1.95e+16,3.14e+16,-1.67e+16,-1300000000000000.0,2.84e+16,anss,525_anss
C201106041628A,2011-06-04T16:28:48,-72.22,-40.59,21.2,5.0,mw,0.02,0.01,1.6,,162.0,64.0,-165.0,65.0,77.0,-27.0,-1.19e+16,-1.95e+16,3.14e+16,-1.67e+16,-1280000000000000.0,2.84e+16,gcmt,525_gcmt
pde20110605102515000_32,2011-06-05T10:25:21,-72.11,-35.01,50.1,5.3,mwc,,,,,24.0,31.0,118.0,172.0,63.0,74.0,9.8e+16,5000000000000000.0,-1.02e+17,2.5e+16,-6.9e+16,-1.7e+16,anss,526_anss
C201106051025A,2011-06-05T10:25:21,-72.11,-35.01,50.1,5.3,mw,0.01,0.01,0.8,,24.0,31.0,118.0,172.0,63.0,74.0,9.76e+16,4700000000000000.0,-1.02e+17,2.54e+16,-6.919999999999999e+16,-1.65e+16,gcmt,526_gcmt
pde20110629053646000_19,2011-06-29T05:36:52,-72.54,-33.98,18.9,5.5,mwc,,,,,13.0,18.0,100.0,183.0,72.0,87.0,1.52e+17,-9000000000000000.0,-1.43e+17,-5000000000000000.0,-2.02e+17,-2e+16,anss,527_anss
C201106290536A,2011-06-29T05:36:52,-72.54,-33.98,18.9,5.5,mw,0.01,0.01,0.6,,13.0,18.0,100.0,183.0,72.0,87.0,1.52e+17,-9200000000000000.0,-1.43e+17,-4900000000000000.0,-2.02e+17,-1.96e+16,gcmt,527_gcmt
pde20110713020153000_32,2011-07-13T02:01:57,-73.88,-36.33,21.0,5.0,mwc,,,,,6.0,23.0,93.0,182.0,67.0,89.0,3.27e+16,-2200000000000000.0,-3.05e+16,-900000000000000.0,-3.02e+16,-2100000000000000.0,anss,528_anss
C201107130201A,2011-07-13T02:01:57,-73.88,-36.33,21.0,5.0,mw,0.03,0.02,1.2,,6.0,23.0,93.0,182.0,67.0,89.0,3.27e+16,-2210000000000000.0,-3.05e+16,-859999999999999.9,-3.02e+16,-2090000000000000.0,gcmt,528_gcmt
choy20110716002612,2011-07-16T00:26:12,-71.83,-33.82,20.0,6.0,mww,,,,,174.0,70.0,83.0,14.0,21.0,109.0,,,,,,,anss,529_anss
C201107160026A,2011-07-16T00:26:17,-72.19,-33.96,23.9,6.0,mw,0.01,0.01,0.3,,14.0,21.0,108.0,174.0,70.0,83.0,6.72e+17,2.3e+16,-6.94e+17,1.24e+17,-7.99e+17,-4.8e+16,gcmt,529_gcmt
C201107251115A,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.4,mw,0.02,0.01,1.0,,3.0,15.0,95.0,178.0,75.0,89.0,7.85e+16,-7800000000000000.0,-7.07e+16,5100000000000000.0,-1.28e+17,-1100000000000000.0,gcmt,530_gcmt
pde20110725111511000_32,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.2,mwb,,,,,3.0,15.0,95.0,178.0,75.0,89.0,7.9e+16,-8000000000000000.0,-7.1e+16,5000000000000000.0,-1.28e+17,-1000000000000000.0,anss,530_anss
C201107281605A,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mw,0.02,0.02,0.9,,24.0,19.0,103.0,191.0,71.0,86.0,4.39e+16,-990000000000000.0,-4.29e+16,-9650000000000000.0,-5.88e+16,-1.41e+16,gcmt,531_gcmt
pde20110728160559790_35,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mwc,,,,,24.0,19.0,103.0,191.0,71.0,86.0,4.39e+16,-1000000000000000.0,-4.29e+16,-9700000000000000.0,-5.88e+16,-1.41e+16,anss,531_anss
C201107281950A,2011-07-28T19:50:19,-73.53,-35.86,13.2,5.6,mw,0.01,0.01,0.6,,344.0,17.0,61.0,194.0,75.0,98.0,1.61e+17,4.33e+16,-2.04e+17,-8.26e+16,-2.94e+17,-8100000000000000.0,gcmt,532_gcmt
pde20110728195020060_35,2011-07-28T19:50:19,-73.1,-35.92,26.0,5.7,mww,,,,,40.0,11.0,131.0,178.0,81.0,82.0,1.1e+17,2e+16,-1.3e+17,1e+16,-3.7e+17,-5e+16,anss,532_anss
C201108061322A,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mw,0.02,0.01,0.0,,49.0,9.0,131.0,188.0,83.0,84.0,4.84e+16,-7900000000000000.0,-4.05e+16,-2.41e+16,-1.96e+17,-2.65e+16,gcmt,533_gcmt
pde20110806132234000_31,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mwc,,,,,49.0,9.0,131.0,188.0,83.0,84.0,4.8e+16,-8000000000000000.0,-4.1e+16,-2.4e+16,-1.96e+17,-2.6e+16,anss,533_anss
pde20110828043032000_25,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.3,mwc,,,,,7.0,23.0,90.0,187.0,67.0,90.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,anss,534_anss
C201108280430A,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.4,mw,0.01,0.01,0.6,,7.0,23.0,90.0,187.0,67.0,90.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,gcmt,534_gcmt
pde20110903162041000_12,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.81,mw,,,4.2,0.1,350.0,17.0,74.0,186.0,72.0,95.0,3.3e+17,5e+16,-3.8e+17,-7e+16,-5.2e+17,1e+16,anss,535_anss
C201109031620A,2011-09-03T16:20:57,-74.17,-38.27,18.3,5.8,mw,0.01,0.01,0.4,,4.0,16.0,93.0,181.0,74.0,89.0,3.38e+17,1e+16,-3.48e+17,-3800000000000000.0,-5.47e+17,-1.53e+16,gcmt,535_gcmt
pde20110907112150000_19,2011-09-07T11:21:52,-72.55,-33.43,18.9,5.2,mwc,,,8.4,,338.0,24.0,78.0,171.0,66.0,95.0,5.12e+16,-3100000000000000.0,-4.81e+16,4800000000000000.0,-4.64e+16,1.36e+16,anss,536_anss
C201109071121A,2011-09-07T11:21:52,-72.55,-33.43,18.9,5.2,mw,0.02,0.02,0.8,,338.0,24.0,78.0,171.0,66.0,95.0,5.12e+16,-3110000000000000.0,-4.81e+16,4810000000000000.0,-4.64e+16,1.36e+16,gcmt,536_gcmt
pde20110910031705000_23,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.0,mwc,,,,,27.0,25.0,112.0,184.0,67.0,80.0,2.75e+16,-600000000000000.0,-2.69e+16,800000000000000.0,-2.72e+16,-7800000000000000.0,anss,537_anss
C201109100317A,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.0,mw,0.03,0.02,1.2,,27.0,25.0,112.0,184.0,67.0,80.0,2.75e+16,-640000000000000.0,-2.69e+16,820000000000000.0,-2.72e+16,-7820000000000000.0,gcmt,537_gcmt
pde20110914070351000_37,2011-09-14T07:03:51,-71.797,-32.696,21.0,5.8,mww,,,,,175.0,70.0,90.0,355.0,20.0,90.0,,,,,,,anss,538_anss
C201109140703A,2011-09-14T07:03:55,-71.88,-32.8,26.2,5.9,mw,0.01,0.01,0.5,,359.0,16.0,84.0,185.0,74.0,92.0,3.82e+17,4.46e+16,-4.26e+17,-5.99e+16,-6.39e+17,-1.95e+16,gcmt,538_gcmt
pde20110928224012860_10,2011-09-28T22:40:15,-74.45,-38.05,12.0,5.6,mwb,,,,,6.0,15.0,82.0,194.0,75.0,92.0,1.03e+17,3000000000000000.0,-1.06e+17,-4.4e+16,-1.74e+17,-2e+16,anss,539_anss
C201109282240A,2011-09-28T22:40:15,-74.45,-38.05,12.0,5.5,mw,0.01,0.01,0.0,,6.0,15.0,82.0,194.0,75.0,92.0,1.03e+17,2800000000000000.0,-1.06e+17,-4.43e+16,-1.74e+17,-2e+16,gcmt,539_gcmt
C201109291540A,2011-09-29T15:40:53,-74.56,-38.06,12.0,5.2,mw,0.01,0.02,0.0,,3.0,22.0,87.0,187.0,68.0,91.0,5.92e+16,6100000000000000.0,-6.53e+16,-8400000000000002.0,-6.55e+16,-6600000000000000.0,gcmt,540_gcmt
pde20110929154053270_31,2011-09-29T15:40:53,-74.56,-38.06,12.0,5.2,mwc,,,10.6,,3.0,22.0,87.0,187.0,68.0,91.0,5.92e+16,6100000000000000.0,-6.53e+16,-8400000000000000.0,-6.55e+16,-6600000000000000.0,anss,540_anss
C201110192045A,2011-10-19T20:45:10,-77.8,-45.74,26.4,5.2,mw,0.02,0.01,1.0,,69.0,70.0,-159.0,331.0,70.0,-22.0,-1.22e+16,5.32e+16,-4.1e+16,-1.09e+16,-3.19e+16,-3.91e+16,gcmt,541_gcmt
pde20111108171811690_15,2011-11-08T17:18:14,-72.45,-34.16,28.9,5.3,mwc,,,5.5,,6.0,22.0,108.0,166.0,69.0,83.0,6.62e+16,8100000000000000.0,-7.43e+16,2.2e+16,-7.65e+16,7100000000000000.0,anss,542_anss
C201111081718A,2011-11-08T17:18:14,-72.45,-34.16,28.9,5.3,mw,0.02,0.01,0.9,,6.0,22.0,108.0,166.0,69.0,83.0,6.62e+16,8100000000000000.0,-7.43e+16,2.2e+16,-7.65e+16,7099999999999999.0,gcmt,542_gcmt
pde20111111080847000_33,2011-11-11T08:08:50,-73.31,-38.24,41.3,5.2,mwc,,,,,346.0,20.0,76.0,181.0,71.0,95.0,5.31e+16,-2700000000000000.0,-5.05e+16,-3800000000000000.0,-6.57e+16,6100000000000000.0,anss,543_anss
C201111110808A,2011-11-11T08:08:50,-73.31,-38.24,41.3,5.2,mw,0.02,0.01,1.2,,346.0,20.0,76.0,181.0,71.0,95.0,5.31e+16,-2670000000000000.0,-5.05e+16,-3800000000000000.0,-6.57e+16,6050000000000000.0,gcmt,543_gcmt
C201111220741A,2011-11-22T07:41:36,-71.98,-34.8,52.6,5.1,mw,0.02,0.02,1.7,,43.0,31.0,129.0,179.0,66.0,69.0,3.91e+16,5620000000000001.0,-4.47e+16,6380000000000000.0,-3.68e+16,-2e+16,gcmt,544_gcmt
pde20111122074132000_41,2011-11-22T07:41:36,-71.98,-34.8,52.6,5.1,mwc,,,,,43.0,31.0,129.0,179.0,66.0,69.0,3.91e+16,5600000000000000.0,-4.47e+16,6400000000000000.0,-3.68e+16,-2e+16,anss,544_anss
C201111251735A,2011-11-25T17:35:44,-75.59,-37.77,30.0,5.0,mw,0.03,0.03,0.9,,321.0,47.0,-122.0,184.0,52.0,-60.0,-3.51e+16,1360000000000000.0,3.38e+16,1.56e+16,7940000000000000.0,-1.15e+16,gcmt,545_gcmt
pde20111125173547180_39,2011-11-25T17:35:44,-75.59,-37.77,30.0,5.0,mwc,,,6.2,,321.0,47.0,-122.0,184.0,52.0,-60.0,-3.51e+16,1400000000000000.0,3.38e+16,1.56e+16,7900000000000000.0,-1.15e+16,anss,545_anss
C201112161202A,2011-12-16T12:02:57,-76.43,-46.0,14.3,5.4,mw,0.01,0.01,1.0,,75.0,75.0,178.0,165.0,89.0,15.0,-5000000000000000.0,8.68e+16,-8.18e+16,1.85e+16,-4.08e+16,-1.44e+17,gcmt,546_gcmt
pde20111216120256980_10,2011-12-16T12:02:57,-76.43,-46.0,14.3,5.4,mwc,,,,,75.0,75.0,178.0,165.0,89.0,15.0,-5000000000000000.0,8.7e+16,-8.2e+16,1.9e+16,-4.1e+16,-1.44e+17,anss,546_anss
pde20111216125425370_10,2011-12-16T12:54:25,-76.26,-45.85,12.0,5.8,mww,,,,,170.0,67.0,6.0,78.0,84.0,157.0,-2000000000000000.0,1.97e+17,-1.94e+17,2.28e+17,-3.4e+16,-4.62e+17,anss,547_anss
C201112161254A,2011-12-16T12:54:26,-76.57,-46.01,15.4,5.7,mw,0.01,0.01,0.6,,76.0,71.0,177.0,167.0,87.0,19.0,-8.12e+16,2.4700000000000003e+17,-1.65e+17,1.17e+17,-1.5e+17,-4.2300000000000006e+17,gcmt,547_gcmt
pde20111222150632600_13,2011-12-22T15:06:30,-76.64,-46.06,27.5,5.0,mwc,,,28.9,,72.0,66.0,-177.0,341.0,87.0,-24.0,-4500000000000000.0,2.78e+16,-2.33e+16,6200000000000000.0,-1.75e+16,-3.47e+16,anss,548_anss
C201112221506A,2011-12-22T15:06:30,-76.64,-46.06,27.5,5.0,mw,0.02,0.02,1.1,,72.0,66.0,-177.0,341.0,87.0,-24.0,-4530000000000000.0,2.78e+16,-2.33e+16,6160000000000000.0,-1.75e+16,-3.47e+16,gcmt,548_gcmt
C201112230418A,2011-12-23T04:18:40,-79.85,-44.71,22.9,5.0,mw,0.03,0.02,1.9,,258.0,75.0,-166.0,164.0,76.0,-15.0,-1.16e+16,2.6e+16,-1.44e+16,5270000000000000.0,1.01e+16,-3.91e+16,gcmt,549_gcmt
C201201050054A,2012-01-05T00:54:33,-76.65,-45.95,18.0,5.3,mw,0.02,0.01,1.0,,75.0,69.0,-175.0,343.0,85.0,-22.0,-8300000000000000.0,5.84e+16,-5e+16,4300000000000000.0,-3.99e+16,-8.6e+16,gcmt,550_gcmt
C201201092130A,2012-01-09T21:30:54,-71.93,-32.7,35.5,5.2,mw,0.02,0.01,1.2,,11.0,23.0,100.0,180.0,68.0,86.0,5.779999999999999e+16,5900000000000000.0,-6.37e+16,1300000000000000.0,-6.14e+16,-6400000000000000.0,gcmt,551_gcmt
pde20120117232135040_32,2012-01-17T23:21:34,-71.56,-31.83,35.0,5.6,mww,,,7.3,,359.0,20.0,99.0,169.0,70.0,87.0,2.5e+17,-5e+16,-2e+17,6.1e+16,-2.68e+17,1e+16,anss,552_anss
C201201172321A,2012-01-17T23:21:38,-71.95,-31.76,33.9,5.7,mw,0.01,0.01,0.4,,355.0,29.0,87.0,178.0,61.0,91.0,3.35e+17,5400000000000000.0,-3.41e+17,3000000000000000.0,-2.17e+17,2.05e+16,gcmt,552_gcmt
C201201172323A,2012-01-17T23:23:24,-71.96,-31.86,39.1,5.6,mw,0.02,0.02,0.3,,7.0,40.0,91.0,185.0,50.0,89.0,3.66e+17,-1.24e+17,-2.42e+17,1500000000000000.0,-5.17e+16,-1.24e+16,gcmt,552_gcmtb
C201201181135A,2012-01-18T11:35:54,-68.24,-31.81,13.7,5.0,mw,0.02,0.02,0.9,,215.0,42.0,130.0,346.0,59.0,60.0,3.67e+16,4720000000000000.0,-4.14e+16,-1.89e+16,1.58e+16,-9310000000000000.0,gcmt,553_gcmt
pde20120123160452980_20,2012-01-23T16:04:52,-73.03,-36.409,20.0,6.1,mww,,,,,180.0,70.0,90.0,360.0,20.0,90.0,,,,,,,anss,554_anss
C201201231604A,2012-01-23T16:04:57,-73.42,-36.5,22.2,6.1,mw,0.01,0.0,0.3,,13.0,19.0,101.0,182.0,71.0,86.0,1.11e+18,6e+16,-1.17e+18,-2.5e+16,-1.5e+18,-1.63e+17,gcmt,554_gcmt
pde20120211025817000_20,2012-02-11T02:58:24,-73.72,-37.54,26.8,5.6,mwb,,,,,2.0,17.0,94.0,178.0,73.0,89.0,2.29e+17,3.2e+16,-2.61e+17,1.4e+16,-3.57e+17,0.0,anss,555_anss
C201202110258A,2012-02-11T02:58:24,-73.68,-37.54,24.4,5.6,mw,0.01,0.01,0.4,,3.0,22.0,93.0,180.0,68.0,89.0,2.43e+17,-4000000000000000.0,-2.39e+17,2100000000000000.0,-2.54e+17,-6800000000000000.0,gcmt,555_gcmt
C201202170801A,2012-02-17T08:01:20,-74.29,-37.27,17.0,5.1,mw,0.02,0.02,0.8,,350.0,25.0,66.0,197.0,67.0,101.0,4.56e+16,-220000000000000.0,-4.53e+16,-1.78e+16,-4.07e+16,-1980000000000000.0,gcmt,556_gcmt
pde20120303221255000_13,2012-03-03T22:12:55,-72.8,-35.749,24.0,5.0,mwr,,,,,42.0,20.0,104.0,207.0,71.0,85.0,2.16e+16,-7500000000000000.0,-1.41e+16,-1.13e+16,-2.44e+16,-9200000000000000.0,anss,557_anss
C201203032212A,2012-03-03T22:13:00,-73.17,-35.77,31.2,5.1,mw,0.02,0.02,0.8,,45.0,30.0,101.0,213.0,61.0,84.0,5.14e+16,-1.85e+16,-3.28e+16,-1.56e+16,-2.91e+16,-3.1e+16,gcmt,557_gcmt
C201203162331A,2012-03-16T23:31:58,-72.27,-33.45,32.7,5.1,mw,0.03,0.02,1.2,,1.0,26.0,95.0,176.0,65.0,88.0,3.57e+16,5520000000000000.0,-4.12e+16,2610000000000000.0,-3.11e+16,1240000000000000.0,gcmt,558_gcmt
C201203240728A,2012-03-24T07:28:37,-71.21,-33.04,91.2,5.1,mw,0.02,0.02,2.5,,68.0,64.0,2.0,337.0,88.0,154.0,4510000000000000.0,-4.12e+16,3.67e+16,-1.06e+16,2.41e+16,3.87e+16,gcmt,559_gcmt
pde20120325223706000_40,2012-03-25T22:37:06,-72.217,-35.2,33.0,7.1,mww,,,,,175.0,75.0,65.0,56.0,29.0,148.0,,,,,,,anss,560_anss
C201203252237A,2012-03-25T22:37:20,-72.41,-35.31,33.8,7.1,mw,0.01,0.01,0.3,,20.0,16.0,112.0,177.0,76.0,84.0,2.92e+19,-3.8e+17,-2.88e+19,4.15e+18,-5.19e+19,-4.74e+18,gcmt,560_gcmt
C201204030211A,2012-04-03T02:11:10,-72.63,-33.86,14.4,5.1,mw,0.02,0.01,0.8,,5.0,22.0,84.0,191.0,68.0,92.0,4.26e+16,-1210000000000000.0,-4.14e+16,-9520000000000000.0,-4.25e+16,-5730000000000000.0,gcmt,561_gcmt
C201204061325A,2012-04-06T13:25:02,-75.38,-38.54,21.1,5.0,mw,0.03,0.03,1.0,,181.0,42.0,-110.0,27.0,52.0,-73.0,-3.82e+16,4120000000000000.0,3.41e+16,-1.16e+16,-3760000000000000.0,7940000000000000.0,gcmt,562_gcmt
pde20120417035015610_29,2012-04-17T03:50:15,-71.365,-32.625,29.0,6.7,mww,,,,,175.0,65.0,90.0,355.0,25.0,90.0,,,,,,,anss,563_anss
C201204170350A,2012-04-17T03:50:24,-71.69,-32.77,39.6,6.7,mw,0.0,0.0,0.2,,2.0,24.0,95.0,176.0,66.0,88.0,9.7e+18,2.2e+17,-9.93e+18,9.1e+17,-9.08e+18,2.7e+17,gcmt,563_gcmt
pde20120524191854970_150,2012-05-24T19:18:54,-70.467,-36.912,153.0,5.4,mwb,,,,,104.0,19.0,-165.0,360.0,85.0,-71.0,-2.8e+16,1000000000000000.0,2.7e+16,-5000000000000000.0,-1.65e+17,-5.7e+16,anss,564_anss
C201205241918A,2012-05-24T19:18:55,-70.84,-37.11,162.6,5.4,mw,0.01,0.01,0.8,,123.0,17.0,-146.0,360.0,81.0,-76.0,-4.9e+16,-2500000000000000.0,5.15e+16,-5000000000000000.0,-1.49e+17,-3.9e+16,gcmt,564_gcmt
pde20120607040504520_8,2012-06-07T04:05:04,-70.57,-36.074,8.0,6.0,mww,,,,,270.0,70.0,-25.0,9.0,67.0,-158.0,,,,,,,anss,565_anss
C201206070405A,2012-06-07T04:05:10,-70.97,-36.23,16.8,6.0,mw,0.01,0.01,0.5,,2.0,69.0,-173.0,269.0,84.0,-21.0,-2.67e+17,1.78e+17,8.9e+16,3.92e+17,-1.6e+16,1.15e+18,gcmt,565_gcmt
C201206180829A,2012-06-18T08:29:06,-68.6,-33.01,28.9,5.0,mw,0.04,0.03,1.5,,166.0,25.0,82.0,355.0,65.0,94.0,3.05e+16,-1310000000000000.0,-2.92e+16,-1290000000000000.0,2.56e+16,5090000000000000.0,gcmt,566_gcmt
C201207040833A,2012-07-04T08:33:10,-73.31,-38.09,44.6,5.1,mw,0.03,0.02,1.3,,344.0,27.0,73.0,183.0,64.0,98.0,4.519999999999999e+16,-2980000000000000.0,-4.22e+16,-5880000000000000.0,-3.42e+16,5270000000000000.0,gcmt,567_gcmt
C201208300804A,2012-08-30T08:04:40,-74.04,-37.34,26.2,5.2,mw,0.03,0.02,1.5,,352.0,17.0,79.0,183.0,73.0,93.0,3.64e+16,4630000000000000.0,-4.1e+16,-3920000000000000.0,-5.64e+16,1440000000000000.0,gcmt,568_gcmt
C201209110635A,2012-09-11T06:35:39,-68.39,-31.92,127.0,5.0,mw,0.02,0.02,2.3,,20.0,35.0,-77.0,184.0,56.0,-99.0,-3.56e+16,3550000000000000.0,3.21e+16,-2920000000000000.0,1.43e+16,6500000000000000.0,gcmt,569_gcmt
pde20121011172209930_81,2012-10-11T17:22:10,-70.52,-32.97,120.0,5.5,mww,,,3.0,,71.0,83.0,-2.0,161.0,88.0,-172.0,5000000000000000.0,-1.51e+17,1.46e+17,-2.1e+16,2.6e+16,1.93e+17,anss,570_anss
C201210111722A,2012-10-11T17:22:15,-70.57,-32.86,107.2,5.6,mw,0.01,0.01,1.1,,170.0,84.0,-174.0,80.0,84.0,-6.0,-500000000000000.0,-1.1100000000000002e+17,1.1100000000000002e+17,-4.07e+16,2.8100000000000004e+16,3.1e+17,gcmt,570_gcmt
pde20121015210420600_24,2012-10-15T21:04:20,-71.787,-31.814,19.0,5.0,mwr,,,9.5,,316.0,23.0,52.0,176.0,72.0,105.0,2.5e+16,-5800000000000000.0,-1.91e+16,-2900000000000000.0,-3.17e+16,1e+16,anss,571_anss
C201210152104A,2012-10-15T21:04:22,-72.29,-31.81,21.9,5.1,mw,0.02,0.02,0.7,,348.0,28.0,77.0,183.0,62.0,97.0,5.12e+16,-1700000000000000.0,-4.95e+16,-5370000000000000.0,-3.47e+16,4350000000000000.0,gcmt,571_gcmt
C201211120507A,2012-11-12T05:07:13,-77.28,-45.76,18.4,5.2,mw,0.02,0.01,1.0,,78.0,73.0,179.0,168.0,89.0,17.0,4640000000000000.0,3.41e+16,-3.87e+16,4820000000000000.0,-2.66e+16,-7.83e+16,gcmt,572_gcmt
C201211121055A,2012-11-12T10:55:14,-77.41,-45.76,17.1,5.1,mw,0.02,0.01,1.4,,77.0,64.0,-179.0,346.0,89.0,-26.0,1840000000000000.0,2.4e+16,-2.58e+16,3490000000000000.0,-2.65e+16,-4.78e+16,gcmt,573_gcmt
choy20121113043126,2012-11-13T04:31:26,-77.05,-45.76,9.0,6.1,mww,,,,,77.0,82.0,-176.0,346.0,86.0,-8.0,,,,,,,anss,574_anss
C201211130431A,2012-11-13T04:31:30,-77.54,-45.8,17.9,6.0,mw,0.01,0.0,0.4,,77.0,79.0,176.0,168.0,86.0,11.0,-3.4000000000000004e+16,5.97e+17,-5.63e+17,1.66e+17,-2.55e+17,-1.25e+18,gcmt,574_gcmt
C201211191645A,2012-11-19T16:45:54,-72.42,-33.92,20.9,5.1,mw,0.02,0.02,1.0,,351.0,23.0,78.0,184.0,67.0,95.0,3.82e+16,-530000000000000.0,-3.77e+16,-4730000000000000.0,-3.69e+16,1700000000000000.0,gcmt,575_gcmt
C201211201623A,2012-11-20T16:23:29,-72.4,-33.99,18.9,5.4,mw,0.01,0.01,0.6,,16.0,20.0,100.0,185.0,71.0,87.0,1e+17,7099999999999999.0,-1.07e+17,-1.01e+16,-1.32e+17,-2.12e+16,gcmt,576_gcmt
C201211211816A,2012-11-21T18:16:41,-72.4,-33.93,27.9,5.2,mw,0.02,0.01,0.9,,19.0,24.0,118.0,169.0,69.0,79.0,5.93e+16,3400000000000000.0,-6.27e+16,1.89e+16,-6.4e+16,-5000000000000000.0,gcmt,577_gcmt
pde20121121213622740_18,2012-11-21T21:36:22,-71.868,-33.939,18.0,5.9,mww,,,,,170.0,55.0,90.0,350.0,35.0,90.0,,,,,,,anss,578_anss
C201211212136A,2012-11-21T21:36:26,-72.31,-34.05,21.2,5.9,mw,0.01,0.01,0.3,,6.0,20.0,106.0,169.0,70.0,84.0,5.08e+17,3.48e+16,-5.43e+17,1.3999999999999998e+17,-6.23e+17,2.63e+16,gcmt,578_gcmt
C201211212252A,2012-11-21T22:52:31,-72.49,-34.04,33.3,5.1,mw,0.04,0.03,1.1,,11.0,32.0,101.0,177.0,58.0,83.0,5.19e+16,670000000000000.0,-5.26e+16,5020000000000000.0,-2.62e+16,-3600000000000000.0,gcmt,579_gcmt
