id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
C200610071632A,2006-10-07T16:32:15,-77.03,-45.79,14.2,5.0,mw,135.0,33.0,-74.0,296.0,58.0,-100.0,13.0,33.0,8.0,301.0,74.0,179.0,-5.95e+16,3.4900000000000004e+16,2.46e+16,2.83e+16,-4540000000000000.0,-1.84e+16,gcmt,outer_rise
C200611201933A,2006-11-20T19:33:54,-75.57,-40.24,12.0,5.3,mw,190.0,42.0,-82.0,359.0,48.0,-97.0,3.0,94.0,6.0,4.0,84.0,212.0,-7.039999999999999e+16,-5700000000000000.0,7.61e+16,5800000000000000.0,-8200000000000000.0,5800000000000000.0,gcmt,outer_rise
C200611201933A,2006-11-20T19:33:54,-75.57,-40.24,12.0,5.3,mw,190.0,42.0,-82.0,359.0,48.0,-97.0,3.0,94.0,6.0,4.0,84.0,212.0,-7.039999999999999e+16,-5700000000000000.0,7.61e+16,5800000000000000.0,-8200000000000000.0,5800000000000000.0,gcmt,outer_rise
C200703260247A,2007-03-26T02:47:01,-72.92,-17.6,15.0,5.0,mw,324.0,11.0,81.0,153.0,79.0,92.0,56.0,65.0,2.0,333.0,34.0,242.0,5.99e+16,-1.19e+16,-4.8e+16,7.07e+16,-1.42e+17,3.3e+16,gcmt,outer_rise
C200704081328A,2007-04-08T13:28:20,-73.11,-17.63,13.1,5.1,mw,312.0,21.0,65.0,159.0,71.0,99.0,63.0,82.0,9.0,336.0,26.0,241.0,3.64e+16,-7290000000000000.0,-2.91e+16,1.73e+16,-4.9e+16,2.42e+16,gcmt,outer_rise
C200709220801A,2007-09-22T08:01:04,-76.8,-46.01,12.0,5.6,mw,75.0,80.0,178.0,165.0,88.0,10.0,8.0,31.0,80.0,175.0,6.0,300.0,-5.95e+16,1.57e+17,-9.73e+16,3.6e+16,-4.07e+16,-2.25e+17,gcmt,outer_rise
C200709220801A,2007-09-22T08:01:04,-76.8,-46.01,12.0,5.6,mw,75.0,80.0,178.0,165.0,88.0,10.0,8.0,31.0,80.0,175.0,6.0,300.0,-5.95e+16,1.57e+17,-9.73e+16,3.6e+16,-4.07e+16,-2.25e+17,gcmt,outer_rise
C200802292251A,2008-02-29T22:51:37,-75.49,-40.56,19.5,5.1,mw,212.0,46.0,-107.0,56.0,47.0,-73.0,1.0,134.0,12.0,224.0,78.0,41.0,-4.69e+16,2.26e+16,2.43e+16,-9370000000000000.0,7730000000000000.0,1.7e+16,gcmt,outer_rise
C200802292251A,2008-02-29T22:51:37,-75.49,-40.56,19.5,5.1,mw,212.0,46.0,-107.0,56.0,47.0,-73.0,1.0,134.0,12.0,224.0,78.0,41.0,-4.69e+16,2.26e+16,2.43e+16,-9370000000000000.0,7730000000000000.0,1.7e+16,gcmt,outer_rise
C200805201516A,2008-05-20T15:16:07,-78.9,-44.57,12.2,5.6,mw,76.0,64.0,-170.0,342.0,81.0,-27.0,12.0,32.0,62.0,145.0,25.0,296.0,-2.89e+16,1.48e+17,-1.19e+17,-4600000000000000.0,-1.32e+17,-2.12e+17,gcmt,outer_rise
