id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id
6693106,2003-04-14T14:42:31,-72.675,-35.354,31.1,5.24,mw,18.0,44.0,158.0,124.0,75.0,48.0,24.232600569018302,353.3647075056064,43.99450076369541,109.12295318021164,36.21610901821995,244.11904515275305,0.32,0.32,-0.64,0.64,-0.14,0.33,gem,208_gem
B041403A,2003-04-14T14:42:34,-72.9,-35.38,31.1,5.5,mw,18.0,44.0,158.0,124.0,75.0,48.0,44.0,353.0,40.0,137.0,19.0,244.0,3.22e+16,3.19e+16,-6.42e+16,6.36e+16,-1.3800000000000002e+16,3.27e+16,gcmt,208_gcmt
B051803C,2003-05-18T21:10:21,-69.09,-31.4,114.1,5.4,mwc,43.0,41.0,-82.0,213.0,49.0,-97.0,4.0,308.0,5.0,218.0,84.0,75.0,,,,,,,us,209_us
6843892,2003-05-18T21:10:21,-69.094,-31.396,114.1,5.5,mw,38.0,39.0,-81.0,206.0,52.0,-97.0,6.0,301.0,6.0,210.0,81.0,78.0,-17800000000.0,5000000000.0,12800000000.0,400000000.0,4300000000.0,7800000000.0,neic,209_neic
6843892,2003-05-18T21:10:22,-69.032,-31.377,111.2,5.37,mw,43.0,41.0,-82.0,213.0,49.0,-97.0,44.87941679524598,307.3366748732939,27.785748106882053,185.688012625802,32.25309922689089,76.26723923510218,-1.32,0.46,0.86,0.04,0.21,0.83,gem,209_gem
B051803C,2003-05-18T21:10:25,-69.18,-31.46,122.3,5.5,mw,43.0,41.0,-82.0,213.0,49.0,-97.0,4.0,308.0,5.0,218.0,84.0,75.0,-1.32e+17,4.6e+16,8.6e+16,3599999999999999.5,2.13e+16,8.31e+16,gcmt,209_gcmt
6851922,2003-05-27T08:29:45,-68.596,-31.365,118.0,5.7,mw,11.0,51.0,-69.0,159.0,44.0,-114.0,4.0,86.0,17.0,177.0,73.0,343.0,-27600000000.0,-10400000000.0,37800000000.0,-5200000000.0,-4900000000.0,-4000000000.0,neic,210_neic
B052703D,2003-05-27T08:29:45,-68.6,-31.36,118.0,5.5,mwc,223.0,37.0,-75.0,25.0,54.0,-101.0,9.0,122.0,9.0,31.0,78.0,256.0,,,,,,,us,210_us
6851922,2003-05-27T08:29:46,-68.625,-31.301,116.3,5.52,mw,25.0,54.0,-101.0,223.0,37.0,-75.0,44.64693569967812,302.8385533050613,25.515792585934165,184.70896723043467,34.487227021575464,75.5680815874436,-2.16,0.65,1.51,-0.07,-0.76,1.04,gem,210_gem
B052703D,2003-05-27T08:29:49,-68.7,-31.32,127.5,5.7,mw,223.0,37.0,-75.0,25.0,54.0,-101.0,9.0,122.0,9.0,31.0,78.0,256.0,-2.16e+17,6.52e+16,1.51e+17,-6800000000000000.0,-7.59e+16,1.04e+17,gcmt,210_gcmt
B060203A,2003-06-02T02:52:11,-71.97,-32.95,33.0,5.5,mwc,9.0,25.0,92.0,187.0,65.0,89.0,70.0,94.0,1.0,187.0,20.0,277.0,,,,,,,us,211_us
6925447,2003-06-02T02:52:12,-71.953,-32.956,26.0,5.51,mw,9.0,25.0,92.0,187.0,65.0,89.0,44.97341548210259,94.86840782558755,1.3136670288371228,186.1812012595889,44.99647027697807,277.495051793311,1.69,0.1,-1.79,-0.16,-1.47,-0.27,gem,211_gem
B060203A,2003-06-02T02:52:15,-72.4,-33.08,28.0,5.1,mw,9.0,25.0,92.0,187.0,65.0,89.0,70.0,94.0,1.0,187.0,20.0,277.0,1.69e+17,9700000000000000.0,-1.79e+17,-1.57e+16,-1.47e+17,-2.65e+16,gcmt,211_gcmt
B061903D,2003-06-19T23:04:59,-71.54,-30.69,51.4,5.6,mwc,2.0,26.0,98.0,173.0,64.0,86.0,71.0,74.0,4.0,175.0,19.0,266.0,,,,,,,us,212_us
6941605,2003-06-19T23:05:00,-71.677,-30.636,39.9,5.57,mw,2.0,26.0,98.0,173.0,64.0,86.0,44.514531891114416,74.87457259648482,5.598683523502321,170.40534796964494,44.94010589572924,266.0191666446617,2.12,0.17,-2.29,0.28,-1.7,0.12,gem,212_gem
B061903D,2003-06-19T23:05:01,-72.14,-30.89,27.0,5.1,mw,2.0,26.0,98.0,173.0,64.0,86.0,71.0,74.0,4.0,175.0,19.0,266.0,2.12e+17,1.7000000000000002e+16,-2.29e+17,2.8000000000000004e+16,-1.7e+17,1.16e+16,gcmt,212_gcmt
B062003C,2003-06-20T04:23:26,-77.06,-45.72,15.0,5.2,mw,172.0,36.0,-70.0,327.0,56.0,-104.0,10.0,67.0,12.0,335.0,74.0,197.0,-1.07e+17,1.22e+16,9.51e+16,3.83e+16,-2.68e+16,-3.56e+16,gcmt,213_gcmt
6941752,2003-06-20T04:23:27,-76.594,-45.627,15.0,5.31,mw,172.0,36.0,-70.0,327.0,56.0,-104.0,44.38855839067007,67.76323436211652,26.620175998223825,308.38199760304,33.82700235412198,198.7566391590803,-1.07,0.12,0.95,0.38,-0.27,-0.36,gem,213_gem
B062003C,2003-06-20T04:23:28,-75.94,-45.57,33.0,5.3,mwc,172.0,36.0,-70.0,327.0,56.0,-104.0,10.0,67.0,12.0,335.0,74.0,197.0,,,,,,,us,213_us
pde20030620133041640_33,2003-06-20T13:30:41,-71.637,-30.608,32.0,6.8,mwc,180.0,60.0,90.0,360.0,30.0,90.0,45.00000000000001,270.0,6.0766485035017024e-15,0.0,44.99999999999999,90.0,,,,,,,us,397_us
6942053,2003-06-20T13:30:41,-71.637,-30.608,33.0,6.7,mw,7.0,36.0,88.0,189.0,54.0,91.0,81.0,104.0,1.0,8.0,9.0,278.0,1260000000000.0,-50000000000.0,-1210000000000.0,-80000000000.0,-400000000000.0,-160000000000.0,neic,397_neic
6942053,2003-06-20T13:30:43,-71.468,-30.648,32.0,6.77,mw,1.0,27.0,93.0,177.0,63.0,88.0,44.91580652418892,84.15196916534069,2.310706359889368,176.45776677668232,44.99105438690299,268.7696321618096,1.42,0.02,-1.44,0.07,-1.01,0.03,gem,397_gem
C062003G,2003-06-20T13:30:49,-71.97,-30.88,35.0,6.8,mw,1.0,27.0,93.0,177.0,63.0,88.0,72.0,83.0,2.0,178.0,18.0,268.0,1.42e+19,2.2e+17,-1.44e+19,7.4e+17,-1.01e+19,2.5e+17,gcmt,397_gcmt
B072603I,2003-07-26T14:10:16,-70.94,-28.2,36.0,5.5,mwc,26.0,26.0,110.0,184.0,66.0,81.0,68.0,77.0,8.0,188.0,20.0,281.0,,,,,,,us,398_us
7007687,2003-07-26T14:10:17,-70.981,-28.279,36.3,5.48,mw,26.0,26.0,110.0,184.0,66.0,81.0,42.515340294540366,75.9039620031927,12.890565286903332,178.01587193466253,44.62998357884495,281.0728717537337,1.7,-0.42,-1.28,0.12,-1.36,-0.33,gem,398_gem
7138194,2003-09-28T17:40:43,-71.018,-35.248,91.4,5.05,mw,39.0,74.0,-97.0,245.0,17.0,-66.0,44.74235311028709,314.63638594769594,7.91708907810392,216.71464546388867,44.17049483264586,118.95047395970532,-3.04,1.97,1.07,-2.21,-3.34,0.3,gem,214_gem
B092803G,2003-09-28T17:40:43,-70.68,-35.2,105.8,5.0,mwc,245.0,17.0,-66.0,39.0,74.0,-97.0,29.0,135.0,7.0,41.0,60.0,299.0,,,,,,,us,214_us
B092803G,2003-09-28T17:40:44,-71.11,-35.54,105.2,5.2,mw,245.0,17.0,-66.0,39.0,74.0,-97.0,29.0,135.0,7.0,41.0,60.0,299.0,-3.04e+16,1.97e+16,1.07e+16,-2.21e+16,-3.34e+16,2970000000000000.0,gcmt,214_gcmt
B100403F,2003-10-04T18:15:55,-71.3,-28.88,29.2,5.2,mwc,331.0,48.0,40.0,211.0,62.0,130.0,54.0,173.0,35.0,10.0,8.0,274.0,,,,,,,us,399_us
7150137,2003-10-04T18:15:56,-71.374,-28.907,28.9,5.23,mw,211.0,62.0,130.0,331.0,48.0,40.0,14.015892864717909,351.8499934424234,47.28528393034888,246.163463992132,39.31921290432452,93.64750814490584,0.56,0.28,-0.83,-0.44,-0.17,-0.02,gem,399_gem
B100403F,2003-10-04T18:16:00,-72.07,-29.31,43.0,5.2,mw,331.0,48.0,40.0,211.0,62.0,130.0,54.0,173.0,35.0,10.0,8.0,274.0,5.570000000000001e+16,2.7800000000000004e+16,-8.36e+16,-4.38e+16,-1.7199999999999998e+16,-1600000000000000.0,gcmt,399_gcmt
20031101031912,2003-11-01T03:19:11,-68.18,-35.48,49.7,5.1,mwc,250.0,65.0,-164.0,153.0,75.0,-26.0,7.0,203.0,61.0,305.0,29.0,109.0,-1.36e+16,4.07e+16,-2.71e+16,280000000000000.0,2.09e+16,-3.13e+16,us,400_us
7173077,2003-11-01T03:19:15,-67.522,-35.514,50.0,5.08,mw,153.0,75.0,-26.0,250.0,65.0,-164.0,25.907123257678418,23.21614988985732,62.84883099494152,184.4979140780335,7.569498733207206,289.5153217075582,-1.36,4.07,-2.71,0.03,2.09,-3.13,gem,400_gem
7182007,2003-11-12T01:54:23,-75.044,-39.949,15.0,5.54,mw,27.0,57.0,-95.0,216.0,33.0,-83.0,44.919865609869085,300.6105636793161,10.158010126607683,200.3181798557601,43.29700044600149,100.59864986925668,-2.26,0.58,1.68,-0.36,-0.95,1.05,gem,215_gem
B111203C,2003-11-12T01:54:24,-75.52,-40.56,21.8,5.1,mw,216.0,33.0,-83.0,27.0,57.0,-95.0,12.0,120.0,4.0,29.0,77.0,281.0,-2.26e+17,5.789999999999999e+16,1.68e+17,-3.6e+16,-9.52e+16,1.05e+17,gcmt,215_gcmt
B111203C,2003-11-12T01:54:24,-74.87,-40.02,29.6,5.5,mwc,216.0,33.0,-83.0,27.0,57.0,-95.0,12.0,120.0,4.0,29.0,77.0,281.0,,,,,,,us,215_us
B112603H,2003-11-26T10:57:52,-71.84,-30.19,95.1,5.2,mw,162.0,19.0,-91.0,344.0,71.0,-90.0,26.0,73.0,0.0,164.0,64.0,254.0,-3.67e+16,-1900000000000000.0,3.86e+16,1.4e+16,-4.82e+16,-1.36e+16,gcmt,216_gcmt
B112603H,2003-11-26T10:57:52,-71.05,-29.82,63.1,5.1,mwc,162.0,19.0,-91.0,344.0,71.0,-90.0,26.0,73.0,0.0,164.0,64.0,254.0,,,,,,,us,216_us
7192353,2003-11-26T10:57:53,-71.265,-29.904,63.7,5.14,mw,162.0,19.0,-91.0,344.0,71.0,-90.0,44.99942751785614,72.78672812610637,0.4130961223095628,163.19982673037566,44.99759415719581,253.61289889822584,-3.67,-0.19,3.86,1.4,-4.82,-1.36,gem,216_gem
7203683,2003-12-10T12:25:51,-71.322,-27.961,33.0,5.8,mw,50.0,90.0,-157.0,319.0,67.0,0.0,16.0,182.0,67.0,50.0,16.0,277.0,-1200000000.0,47400000000.0,-46200000000.0,-15500000000.0,-12600000000.0,-7300000000.0,neic,401_neic
7203683,2003-12-10T12:25:52,-71.534,-27.925,25.4,5.64,mw,44.0,88.0,-131.0,312.0,41.0,-3.0,32.948156272683946,346.6030702422228,41.03879385159576,222.2580719015401,31.506806198044977,100.01103870766548,-0.15,2.39,-2.24,-1.68,-2.12,0.05,gem,401_gem
B121003F,2003-12-10T12:25:54,-71.86,-27.69,20.0,5.4,mw,312.0,41.0,-3.0,44.0,88.0,-131.0,31.0,167.0,41.0,46.0,34.0,280.0,-1.51e+16,2.39e+17,-2.2400000000000003e+17,-1.68e+17,-2.12e+17,5300000000000000.0,gcmt,401_gcmt
7230932,2004-01-10T07:25:43,-71.769,-30.94,55.0,5.64,mw,70.0,48.0,-144.0,314.0,64.0,-48.0,38.40696787709457,15.44633739432686,47.81760772346188,166.4751952811331,14.76600176791444,273.3848950768602,-2.03,2.88,-0.85,0.17,-2.57,-0.64,gem,217_gem
7230932,2004-01-10T07:25:44,-71.656,-30.883,55.1,5.7,mw,101.0,38.0,-134.0,332.0,64.0,-62.0,15.0,41.0,25.0,139.0,60.0,285.0,-31800000000.0,23500000000.0,8200000000.0,2700000000.0,-26900000000.0,-22900000000.0,neic,217_neic
C011004D,2004-01-10T07:25:44,-71.66,-30.88,55.1,5.6,mwc,70.0,48.0,-144.0,314.0,64.0,-48.0,9.0,15.0,37.0,113.0,51.0,273.0,,,,,,,us,217_us
C011004D,2004-01-10T07:25:46,-71.94,-30.9,58.6,5.6,mw,70.0,48.0,-144.0,314.0,64.0,-48.0,9.0,15.0,37.0,113.0,51.0,273.0,-2.03e+17,2.88e+17,-8.5e+16,1.7399999999999998e+16,-2.57e+17,-6.39e+16,gcmt,217_gcmt
7237228,2004-01-19T05:47:23,-71.719,-31.735,30.1,5.33,mw,172.0,65.0,88.0,358.0,25.0,95.0,44.87773984302522,257.8752952735789,2.8180572751169253,350.6847421407672,44.98376712090912,83.50461461709642,0.89,0.16,-1.04,0.13,-0.8,0.12,gem,218_gem
C011904A,2004-01-19T05:47:24,-71.72,-31.73,31.1,5.3,mwc,358.0,25.0,95.0,172.0,65.0,88.0,70.0,77.0,2.0,173.0,20.0,264.0,,,,,,,us,218_us
C011904A,2004-01-19T05:47:29,-72.07,-31.85,34.0,5.0,mw,358.0,25.0,95.0,172.0,65.0,88.0,70.0,77.0,2.0,173.0,20.0,264.0,8.86e+16,1.56e+16,-1.04e+17,1.27e+16,-8e+16,1.19e+16,gcmt,218_gcmt
7312467,2004-03-17T16:49:45,-66.76,-32.057,30.9,5.06,mw,5.0,52.0,99.0,172.0,39.0,79.0,34.30088935650519,136.00444179770096,25.57099556481696,26.952831997576084,44.77770182183804,268.606581775988,4.16,0.83,-4.99,0.41,1.04,0.12,gem,402_gem
7312467,2004-03-17T16:49:45,-66.699,-32.01,31.7,5.5,mw,44.0,60.0,167.0,141.0,79.0,31.0,29.0,7.0,57.0,158.0,13.0,269.0,3499999999.9999995,13500000000.000002,-17000000000.0,7700000000.0,-4900000000.0,-1400000000.0000002,neic,402_neic
7325357,2004-04-03T09:57:11,-71.997,-29.951,26.3,5.5,mw,185.0,65.0,113.0,320.0,33.0,50.0,32.41494249788141,312.0655349990635,29.96197617929677,200.5934907174954,42.89122439170432,78.21427187207922,1.47,0.32,-1.79,-0.35,-1.3,0.67,gem,219_gem
C040304E,2004-04-03T09:57:13,-71.99,-29.99,34.5,5.5,mwc,320.0,33.0,50.0,185.0,65.0,113.0,62.0,131.0,21.0,355.0,17.0,258.0,,,,,,,us,219_us
7325357,2004-04-03T09:57:13,-71.985,-29.987,34.5,5.4,mw,180.0,58.0,115.0,318.0,40.0,56.0,67.0,139.0,21.0,346.0,10.0,252.0,11900000000.0,-600000000.0,-11299999999.999998,-3700000000.0,-5699999999.999999,4900000000.0,neic,219_neic
C040304E,2004-04-03T09:57:14,-72.35,-30.04,28.0,5.1,mw,320.0,33.0,50.0,185.0,65.0,113.0,62.0,131.0,21.0,355.0,17.0,258.0,1.47e+17,3.18e+16,-1.79e+17,-3.48e+16,-1.3e+17,6.66e+16,gcmt,219_gcmt
7330603,2004-04-15T21:39:18,-67.516,-30.204,26.9,5.35,mw,185.0,43.0,114.0,334.0,51.0,69.0,14.903945107949056,183.0464376314887,42.35938785981869,287.0915328446393,43.84636120207109,78.23460435566994,1.2,-0.0,-1.2,-0.39,0.1,0.22,gem,220_gem
C041504G,2004-04-15T21:39:19,-67.43,-30.14,29.0,5.3,mwc,185.0,43.0,114.0,334.0,51.0,69.0,74.0,182.0,16.0,348.0,4.0,79.0,,,,,,,us,220_us
C041504G,2004-04-15T21:39:23,-67.55,-30.35,37.1,5.4,mw,185.0,43.0,114.0,334.0,51.0,69.0,74.0,182.0,16.0,348.0,4.0,79.0,1.2e+17,-100000000000000.0,-1.2e+17,-3.92e+16,9500000000000000.0,2.23e+16,gcmt,220_gcmt
7336457,2004-04-30T10:03:44,-70.635,-33.548,95.6,5.03,mw,26.0,65.0,-64.0,157.0,35.0,-133.0,42.31800885630911,277.17890735154907,33.21839892790946,43.779648537062656,29.77596819768713,155.7833175690056,-2.92,-1.07,3.99,-1.62,-1.99,0.22,gem,221_gem
C043004A,2004-04-30T10:03:45,-70.52,-33.55,93.8,5.0,mwc,157.0,35.0,-133.0,26.0,65.0,-64.0,16.0,97.0,23.0,194.0,61.0,335.0,,,,,,,us,221_us
C043004A,2004-04-30T10:03:47,-70.5,-33.59,102.0,5.2,mw,157.0,35.0,-133.0,26.0,65.0,-64.0,16.0,97.0,23.0,194.0,61.0,335.0,-2.92e+16,-1.07e+16,3.99e+16,-1.6200000000000002e+16,-1.99e+16,2160000000000000.0,gcmt,221_gcmt
7338397,2004-05-03T04:36:50,-73.406,-37.695,21.0,6.6,mw,22.0,24.0,133.0,157.0,73.0,73.0,59.0,43.0,16.0,162.0,26.0,260.0,482000000000.0,49000000000.0,-530000000000.0,350000000000.0,-567000000000.0,-19000000000.0,neic,403_neic
pde20040503043650040_21,2004-05-03T04:36:50,-73.406,-37.695,21.0,6.6,mwb,150.0,85.0,90.0,330.0,5.0,90.0,45.00000000000001,240.0,3.1805546814635176e-15,150.0,45.00000000000001,60.0,,,,,,,us,403_us
7338397,2004-05-03T04:36:51,-73.36,-37.791,30.0,6.62,mw,0.0,16.0,118.0,151.0,76.0,82.0,44.09830756892766,50.67669213204698,8.41951184914923,148.92296091325653,44.673184233954046,247.3376207115191,0.48,0.0,-0.48,0.47,-0.79,0.13,gem,403_gem
C050304A,2004-05-03T04:36:54,-73.75,-37.95,24.0,6.5,mw,0.0,16.0,118.0,151.0,76.0,82.0,58.0,51.0,7.0,153.0,31.0,248.0,4.85e+18,4e+16,-4.89e+18,4.66e+18,-7.86e+18,1.34e+18,gcmt,403_gcmt
C060104D,2004-06-01T17:04:54,-68.03,-32.07,38.0,5.0,mwc,347.0,39.0,112.0,140.0,54.0,73.0,74.0,0.0,14.0,150.0,8.0,242.0,,,,,,,us,275_us
7351765,2004-06-01T17:04:54,-68.014,-32.061,36.9,5.04,mw,140.0,54.0,73.0,347.0,39.0,112.0,25.907193315582152,180.1819221447673,34.68018430877436,289.8205296750759,44.16049916667703,62.03723343542549,3.44,0.13,-3.57,1.03,-0.78,2.7,gem,275_gem
pde20040615111631500_37,2004-06-15T11:16:31,-73.155,-38.854,38.0,6.1,mwb,280.0,65.0,60.0,154.0,38.0,137.0,26.201922948735767,327.21897129272014,37.273196724871205,79.21350376469371,41.45437299199455,211.45419348550132,,,,,,,us,222_us
7356787,2004-06-15T11:16:31,-73.155,-38.854,37.8,6.1,mw,179.0,73.0,168.0,273.0,79.0,17.0,20.0,137.0,69.0,305.0,4.0,45.0,40000000000.0,-15000000000.0,-26000000000.0,-41000000000.0,-19000000000.0,160000000000.0,neic,222_neic
7356787,2004-06-15T11:16:31,-73.248,-38.854,39.1,5.92,mw,172.0,52.0,150.0,281.0,67.0,42.0,12.617165074793824,142.99320382560802,51.30040947052308,249.2178051910683,35.862281114341485,43.68126582312709,0.46,-0.19,-0.26,-0.46,-0.16,0.69,gem,222_gem
C061504B,2004-06-15T11:16:32,-73.62,-38.96,33.0,5.4,mw,172.0,52.0,150.0,281.0,67.0,42.0,45.0,143.0,43.0,305.0,9.0,44.0,4.56e+17,-1.93e+17,-2.63e+17,-4.63e+17,-1.58e+17,6.86e+17,gcmt,222_gcmt
7393404,2004-08-27T00:43:54,-70.805,-27.42,30.0,5.9,mw,3.0,79.0,79.0,226.0,15.0,132.0,55.0,260.0,10.0,5.0,33.0,102.0,23500000000.0,3300000000.0,-26800000000.0,1900000000.0,61500000000.0,-13999999999.999998,neic,404_neic
7393404,2004-08-27T00:43:54,-70.909,-27.448,30.7,5.83,mw,8.0,85.0,96.0,135.0,8.0,37.0,44.62451031495857,104.55609768562869,6.068600257524043,8.532935773589998,44.73510691207652,272.4863880202188,1.07,0.26,-1.33,1.02,6.73,0.55,gem,404_gem
C082704A,2004-08-27T00:43:56,-71.25,-27.63,35.0,5.4,mw,135.0,8.0,37.0,8.0,85.0,96.0,49.0,285.0,6.0,188.0,40.0,92.0,1.07e+17,2.56e+16,-1.33e+17,1.02e+17,6.73e+17,5.490000000000001e+16,gcmt,404_gcmt
7393947,2004-08-28T13:41:25,-70.525,-35.173,5.0,6.5,mw,27.0,88.0,177.0,117.0,87.0,2.0,3.0,342.0,87.0,177.0,1.0,72.0,1000000000.0,548000000000.0,-549000000000.0,34000000000.0,21000000000.0,391000000000.0,neic,223_neic
pde20040828134125600_5,2004-08-28T13:41:25,-70.525,-35.173,20.0,6.5,mwb,0.0,45.0,90.0,180.0,45.0,90.0,3.637108743639312e-15,180.0,45.000000000000014,90.0,44.99999999999999,270.0,,,,,,,us,223_us
7393947,2004-08-28T13:41:31,-70.443,-34.936,20.0,6.51,mw,21.0,61.0,-178.0,290.0,88.0,-29.0,21.04617163478667,339.26439792359287,60.982311327091146,113.18591934751952,19.031649351288284,241.63694875953385,-0.2,4.19,-3.99,3.18,-1.36,4.78,gem,223_gem
C082804C,2004-08-28T13:41:35,-70.36,-35.21,16.0,6.3,mw,21.0,61.0,-178.0,290.0,88.0,-29.0,19.0,339.0,61.0,107.0,21.0,241.0,-2e+17,4.190000000000001e+18,-3.99e+18,3.18e+18,-1.36e+18,4.78e+18,gcmt,223_gcmt
7394847,2004-08-30T16:08:16,-72.255,-50.672,15.0,5.08,mw,196.0,57.0,102.0,355.0,35.0,73.0,36.69932764010611,320.19996169960325,22.857318236621584,211.8875717531498,44.53998950484567,97.3793443401371,4.56,0.32,-4.88,-1.04,-1.78,-0.53,gem,405_gem
C090704F,2004-09-07T10:57:39,-72.42,-33.97,36.3,5.2,mwc,10.0,16.0,105.0,174.0,74.0,86.0,61.0,77.0,4.0,175.0,29.0,267.0,,,,,,,us,224_us
7399251,2004-09-07T10:57:40,-72.333,-34.004,22.5,5.21,mw,10.0,16.0,105.0,174.0,74.0,86.0,44.70130556937024,78.37500843632711,4.763544220652177,173.10540708547614,44.903561662504906,267.86939889488343,4.33,0.02,-4.36,0.93,-6.91,-0.14,gem,224_gem
C090704F,2004-09-07T10:57:43,-72.49,-34.1,14.1,5.3,mw,10.0,16.0,105.0,174.0,74.0,86.0,61.0,77.0,4.0,175.0,29.0,267.0,4.33e+16,240000000000000.0,-4.36e+16,9260000000000000.0,-6.91e+16,-1409999999999999.8,gcmt,224_gcmt
7399276,2004-09-07T11:53:05,-65.845,-28.558,20.6,6.09,mw,48.0,54.0,97.0,216.0,37.0,80.0,40.00472132658406,166.37658050616926,17.381700122225105,61.14580101356728,44.85674503535802,312.9980279494871,1.49,-0.66,-0.83,0.45,0.27,-0.94,gem,406_gem
7399276,2004-09-07T11:53:06,-65.84,-28.573,22.3,6.4,mw,224.0,47.0,127.0,356.0,54.0,57.0,64.0,207.0,26.0,17.0,4.0,109.0,335000000000.0,35000000000.0,-370000000000.0,-129000000000.0,98000000000.0,-167000000000.0,neic,406_neic
C090704G,2004-09-07T11:53:11,-65.79,-28.91,20.0,6.1,mw,216.0,37.0,80.0,48.0,54.0,97.0,79.0,348.0,6.0,224.0,9.0,133.0,1.49e+18,-6.55e+17,-8.39e+17,4.51e+17,2.7000000000000003e+17,-9.42e+17,gcmt,406_gcmt
C090704I,2004-09-07T12:33:56,-72.19,-34.01,16.5,5.7,mwc,6.0,10.0,102.0,174.0,80.0,88.0,55.0,81.0,2.0,174.0,35.0,266.0,,,,,,,us,225_us
7399303,2004-09-07T12:33:56,-72.214,-33.961,16.9,5.68,mw,6.0,10.0,102.0,174.0,80.0,88.0,44.94388573558131,81.24884314484632,2.195595357698652,173.44175064922558,44.97201937706313,265.6368138114218,1.35,0.14,-1.48,0.43,-3.76,0.01,gem,225_gem
C090704I,2004-09-07T12:33:59,-72.52,-34.14,14.2,5.3,mw,6.0,10.0,102.0,174.0,80.0,88.0,55.0,81.0,2.0,174.0,35.0,266.0,1.3500000000000002e+17,1.35e+16,-1.48e+17,4.28e+16,-3.76e+17,1500000000000000.0,gcmt,225_gcmt
C090804A,2004-09-08T08:16:01,-72.32,-33.99,31.9,5.1,mwc,359.0,23.0,98.0,170.0,67.0,86.0,68.0,73.0,3.0,171.0,22.0,262.0,,,,,,,us,276_us
7399593,2004-09-08T08:16:02,-72.279,-33.99,25.5,5.07,mw,170.0,67.0,86.0,359.0,23.0,98.0,44.5817409073608,252.51218985351085,5.28991913060558,347.74758042591134,44.93123057720643,83.04741679452496,3.47,0.17,-3.64,0.74,-3.44,0.42,gem,276_gem
7400346,2004-09-10T10:44:15,-72.962,-38.008,37.0,5.25,mw,30.0,48.0,62.0,248.0,49.0,118.0,1.5055815052605603,227.9775892486976,46.8183466089974,136.3726994214353,43.14201823274048,319.3890275256822,0.82,-0.48,-0.33,-0.21,0.22,-0.52,gem,277_gem
C091004D,2004-09-10T10:44:17,-72.96,-37.93,44.5,5.2,mwc,30.0,48.0,62.0,248.0,49.0,118.0,70.0,228.0,20.0,49.0,1.0,319.0,,,,,,,us,277_us
C091204C,2004-09-12T14:24:37,-70.01,-34.14,5.0,5.3,mwc,162.0,44.0,114.0,310.0,50.0,68.0,73.0,156.0,17.0,324.0,3.0,55.0,,,,,,,us,278_us
7400830,2004-09-12T14:24:38,-70.062,-34.141,15.0,5.32,mw,162.0,44.0,114.0,310.0,50.0,68.0,11.720078107268376,156.73115445611143,43.83103807550379,258.21891162652787,43.80415345489908,55.25432876527066,1.09,-0.31,-0.78,-0.34,-0.08,0.59,gem,278_gem
C092704F,2004-09-27T22:58:24,-71.74,-32.69,32.9,5.5,mwc,17.0,21.0,109.0,177.0,70.0,83.0,64.0,76.0,6.0,180.0,25.0,273.0,,,,,,,us,226_us
7405720,2004-09-27T22:58:25,-71.734,-32.664,33.3,5.51,mw,17.0,21.0,109.0,177.0,70.0,83.0,43.93809843803428,75.16389871912497,8.665140115166587,173.60844012242433,44.76114189984376,272.3010605494593,1.29,0.28,-1.57,0.12,-1.72,-0.19,gem,226_gem
C092704F,2004-09-27T22:58:29,-72.02,-32.72,33.3,5.1,mw,17.0,21.0,109.0,177.0,70.0,83.0,64.0,76.0,6.0,180.0,25.0,273.0,1.29e+17,2.7800000000000004e+16,-1.57e+17,1.22e+16,-1.72e+17,-1.9e+16,gcmt,226_gcmt
C102304O,2004-10-23T23:16:15,-67.35,-29.35,148.1,5.0,mw,144.0,41.0,-79.0,309.0,50.0,-100.0,4.0,46.0,8.0,315.0,81.0,165.0,-2.53e+16,1.21e+16,1.32e+16,4980000000000000.0,-790000000000000.0,-1.6e+16,gcmt,407_gcmt
7430468,2004-11-04T08:10:15,-76.57,-45.936,10.0,4.96,mw,88.0,61.0,-158.0,347.0,71.0,-31.0,30.03085465922316,39.27736243625526,58.78598976242237,201.82717804092164,7.732275661778627,304.7756125364801,-1.39,1.4,-0.01,-0.32,-1.34,-2.96,gem,279_gem
C110404C,2004-11-04T08:10:17,-76.55,-45.92,25.0,5.0,mwc,88.0,61.0,-158.0,347.0,71.0,-31.0,7.0,40.0,54.0,139.0,35.0,305.0,,,,,,,us,279_us
7430474,2004-11-04T08:29:14,-76.535,-45.841,10.0,5.24,mw,82.0,73.0,-172.0,349.0,82.0,-17.0,16.844983520708382,36.80605226667603,71.78293518013068,193.7278750823774,6.735383206635218,304.75686594261384,-1.67,3.65,-1.98,-0.25,-2.5,-8.38,gem,227_gem
C110404D,2004-11-04T08:29:16,-76.79,-45.94,19.2,5.1,mw,82.0,73.0,-172.0,349.0,82.0,-17.0,6.0,36.0,71.0,146.0,17.0,304.0,-1.67e+16,3.65e+16,-1.98e+16,-2530000000000000.0,-2.5e+16,-8.38e+16,gcmt,227_gcmt
C110404D,2004-11-04T08:29:16,-76.44,-45.9,25.6,5.2,mwc,82.0,73.0,-172.0,349.0,82.0,-17.0,6.0,36.0,71.0,146.0,17.0,304.0,,,,,,,us,227_us
