#,year,month,day,hour,minute,seconds,longitude,latitude,depth,rms,magnitude,magnitude_type
328,1982,11,8,1,28,52.96,-71.594848,-33.391189,36.3064,0.58,,xx
329,1982,11,8,9,51,59.33,-70.877379,-34.203648,73.9401,0.29,,xx
330,1982,11,8,11,32,14.37,-69.751339,-31.841056,110.3978,0.7,,xx
331,1982,11,8,23,2,49.76,-68.897965,-31.438238,98.288,1.45,,xx
332,1982,11,9,8,21,14.98,-71.900312,-33.611809,28.0807,0.47,,xx
333,1982,11,9,21,26,12.21,-67.66086,-31.317306,0.5752,0.96,,xx
334,1982,11,9,23,36,1.42,-66.85459,-27.923528,180.0358,0.29,,xx
335,1982,11,10,14,18,47.42,-70.505188,-33.832492,20.6749,0.81,,xx
336,1982,11,11,6,57,21.07,-71.724373,-33.558991,33.139,0.33,,xx
337,1982,11,11,8,19,44.43,-72.265813,-35.408929,1.1063,0.8,,xx
338,1982,11,11,11,19,42.64,-70.905013,-33.49199,78.7917,0.77,,xx
339,1982,11,11,13,56,44.71,-69.958625,-30.048338,157.3395,1.03,,xx
340,1982,11,11,19,37,41.85,-68.705269,-31.33567,16.0769,1.61,,xx
341,1982,11,11,23,41,1.34,-73.314236,-37.644825,256.0858,1.23,,xx
342,1982,11,12,12,18,13.39,-68.719596,-32.088902,157.5442,0.84,,xx
343,1982,11,13,5,58,16.21,-70.569761,-31.87548,109.3756,0.48,,xx
344,1982,11,13,7,0,45.82,-71.134107,-35.208392,102.405,0.14,,xx
345,1982,11,13,7,9,3.28,-71.724943,-32.236199,15.069,0.59,,xx
346,1982,11,13,7,24,1.6,-68.780675,-31.214432,103.2429,0.92,,xx
347,1982,11,13,16,56,42.88,-67.673075,-31.768799,3.1864,1.24,,xx
348,1982,11,13,17,3,12.04,-67.626263,-31.841969,25.151,1.99,,xx
349,1982,11,13,20,27,32.5,-70.61383,-33.805687,92.2467,0.75,,xx
350,1982,11,13,21,19,26.84,-69.938841,-32.88217,109.1365,0.83,,xx
351,1982,11,14,2,28,0.64,-71.416505,-33.785569,42.1083,0.61,,xx
352,1982,11,14,5,46,57.54,-70.819808,-33.937319,81.6526,0.44,,xx
353,1982,11,14,18,32,23.79,-70.401936,-33.594966,14.2041,0.5,,xx
354,1982,11,15,15,20,34.09,-72.840374,-33.280323,16.9629,0.35,,xx
355,1982,11,16,22,27,7.54,-68.966856,-32.619222,152.5538,0.88,,xx
356,1982,11,17,9,47,42.76,-71.935027,-33.220109,16.831,0.98,0.7,c 
357,1982,11,18,3,10,1.01,-71.942276,-33.655288,19.5398,0.5,,xx
358,1982,11,19,2,6,58.77,-70.418104,-33.157016,93.8612,0.83,,xx
359,1982,11,19,7,43,22.11,-71.619448,-32.670155,0.4053,0.91,,xx
360,1982,11,19,10,7,2.65,-71.795872,-32.647119,28.3011,0.76,,xx
361,1982,11,19,10,26,17.26,-70.033256,-32.810957,105.3337,0.49,,xx
362,1982,11,20,3,48,35.22,-68.92413,-32.551819,-0.1023,0.91,,xx
363,1982,11,20,23,10,43.83,-69.720131,-31.539493,-2.2998,0.57,,xx
364,1982,11,21,19,10,12.61,-71.411883,-32.424299,11.4706,0.58,,xx
365,1982,11,22,6,1,54.97,-66.450989,-31.35643,297.3581,0.84,,xx
366,1982,11,22,21,49,4.36,-70.449376,-32.993517,84.6356,0.5,,xx
367,1982,11,22,22,34,10.93,-70.689609,-33.89081,9.627,0.59,,xx
368,1982,11,23,14,36,13.85,-70.901169,-34.972964,77.8569,0.62,,xx
369,1982,11,23,17,46,5.28,-67.961701,-31.364716,-1.175,0.97,,xx
370,1982,11,25,2,2,57.79,-71.097976,-30.282034,65.0139,1.33,,xx
371,1982,11,25,20,36,23.02,-71.452855,-32.060986,62.7788,0.43,,xx
372,1982,11,25,22,13,47.73,-71.329352,-31.920169,70.4817,1.25,,xx
373,1982,11,26,18,27,44.02,-69.374976,-31.621358,115.4861,1.07,,xx
374,1982,11,26,21,57,27.93,-71.180333,-36.256115,151.3525,0.96,0.7,c 
375,1982,11,27,20,41,45.52,-72.960023,-34.644307,3.4196,0.61,,xx
376,1982,11,28,5,13,27.96,-71.42309,-33.164337,34.267,0.78,,xx
377,1982,11,28,13,46,25.18,-71.870946,-32.303846,7.4609,0.57,0.2,c 
378,1982,11,28,18,43,31.73,-71.1095,-34.081029,65.1956,0.29,,xx
379,1982,11,29,14,55,24.49,-69.775696,-31.510215,142.4229,0.4,,xx
380,1982,11,30,2,41,34.33,-71.967743,-30.256723,7.9443,1.04,,xx
381,1982,11,30,16,22,5.1,-69.674001,-31.424595,92.0009,0.86,,xx
382,1982,12,1,13,4,11.9,-69.136823,-32.789539,7.6973,0.47,,xx
383,1982,12,1,13,22,24.32,-70.044986,-31.476806,120.1068,1.2,,xx
384,1982,12,1,20,12,35.82,-72.062114,-32.959526,14.4824,0.28,,xx
385,1982,12,2,4,33,48.27,-68.665275,-31.165716,100.474,0.96,,xx
386,1982,12,2,8,18,26.18,-71.624617,-31.132412,84.2702,0.73,,xx
387,1982,12,3,4,34,9.06,-69.900681,-33.576054,10.4155,0.81,,xx
388,1982,12,4,4,30,26.91,-68.737598,-30.541453,217.2817,1.61,0.2,c 
389,1982,12,4,13,51,5.99,-70.952763,-34.197419,69.0366,0.58,,xx
390,1982,12,4,22,43,25.77,-69.563024,-31.617296,118.7306,0.66,0.2,c 
391,1982,12,4,23,18,23.73,-68.692226,-33.59561,-1.0978,0.69,,xx
392,1982,12,5,2,7,39.66,-72.056671,-32.976504,3.6262,0.69,,xx
393,1982,12,5,2,31,52.01,-72.076234,-32.939217,15.2455,0.36,,xx
394,1982,12,5,13,43,38.34,-71.794591,-32.169572,0.9019,0.88,0.2,c 
395,1982,12,5,18,17,0.54,-71.634945,-31.805071,52.2988,1.85,,xx
396,1982,12,5,19,3,23.04,-72.021563,-32.235961,13.6584,0.81,,xx
397,1982,12,5,20,23,51.97,-70.79689,-31.91825,90.0844,0.35,,xx
398,1982,12,7,6,59,2.25,-71.050356,-33.340306,64.1485,0.64,,xx
399,1982,12,8,13,10,19.45,-68.02661,-33.453213,6.894,1.68,0.7,c 
400,1982,12,9,0,29,14.99,-71.298946,-31.94067,3.1341,1.14,,xx
401,1982,12,9,4,37,35.13,-71.489612,-29.958299,3.5915,0.8,,xx
402,1982,12,9,6,22,34.55,-72.356442,-37.122189,128.8155,0.68,,xx
403,1982,12,9,6,31,32.43,-71.190702,-32.729628,62.209,0.83,,xx
404,1982,12,12,5,34,10.83,-70.184821,-34.880773,134.9934,0.23,,xx
405,1982,12,12,6,53,36.23,-70.801406,-34.030096,81.1219,0.4,,xx
406,1982,12,12,15,0,56.2,-71.422704,-33.784036,78.7814,0.46,,xx
407,1982,12,12,19,8,48.67,-71.800947,-34.607411,46.7418,0.72,,xx
408,1982,12,13,1,12,51.22,-69.20186,-31.472717,82.6078,1.52,,xx
409,1982,12,14,23,12,6.4,-70.195481,-34.331095,-2.685,0.36,,xx
410,1982,12,15,8,31,22.16,-70.88307,-34.965244,102.8716,0.49,,xx
411,1982,12,17,5,21,50.08,-71.704318,-30.434094,42.6189,1.45,,xx
412,1982,12,19,13,25,58.69,-69.433236,-31.638193,166.0431,0.44,,xx
413,1982,12,19,16,58,24.33,-71.277041,-35.183408,124.6819,0.46,,xx
414,1982,12,19,21,8,6.81,-72.908455,-33.657741,26.3098,1.15,,xx
415,1982,12,20,0,26,23.54,-68.947702,-32.286028,166.6684,0.66,,xx
416,1982,12,20,2,56,43.78,-71.590375,-32.608898,55.4284,0.33,,xx
417,1982,12,20,21,13,34.54,-72.400219,-34.769142,21.0615,0.54,,xx
418,1982,12,21,2,58,30.32,-71.555901,-31.048017,62.0431,0.8,,xx
419,1982,12,21,14,55,42.67,-71.484763,-31.245976,94.0889,1.73,,xx
420,1982,12,22,1,47,55.48,-70.180767,-33.93242,-0.6934,0.54,,xx
421,1982,12,23,0,51,54.41,-69.8975,-33.676887,123.7053,0.27,,xx
422,1982,12,23,3,41,21.68,-70.987002,-33.043687,6.6115,1.13,,xx
423,1982,12,23,4,13,15.48,-70.0984,-32.910196,6.0468,0.33,,xx
424,1982,12,23,15,22,47.16,-71.851272,-32.30719,1.5222,0.45,,xx
425,1982,12,23,15,23,44.39,-70.038088,-31.295279,135.8356,0.85,,xx
426,1982,12,23,15,29,45.29,-70.175963,-33.033426,103.7598,1.2,,xx
427,1982,12,24,17,8,13.4,-69.502112,-31.579588,20.3961,0.46,,xx
428,1982,12,24,17,53,44.19,-71.33845,-34.458846,81.6028,0.63,,xx
429,1982,12,25,16,26,8.95,-70.911915,-33.495323,71.5037,0.57,,xx
430,1982,12,26,17,15,37.89,-71.760348,-32.238209,22.3679,1.37,1.0,c 
431,1982,12,27,5,17,11.71,-70.332278,-33.34143,91.0299,0.61,,xx
432,1982,12,27,22,10,45.71,-70.259044,-33.07066,98.7638,0.69,,xx
433,1982,12,29,0,47,44.17,-71.190081,-29.751378,11.3794,1.14,,xx
434,1982,12,29,8,13,29.91,-71.458134,-33.065055,39.0002,0.54,,xx
435,1982,12,29,17,5,17.94,-67.778129,-31.328821,180.0692,1.52,,xx
436,1982,12,29,17,39,1.81,-71.447949,-29.771413,68.9222,0.87,,xx
437,1982,12,29,18,32,56.5,-72.96972,-33.252195,23.5243,0.59,,xx
438,1982,12,29,22,18,23.5,-71.13647,-32.146385,47.8333,1.08,,xx
439,1982,12,30,19,13,9.49,-70.131332,-32.614222,109.559,1.31,,xx
440,1983,1,1,23,16,32.34,-70.70686,-34.756537,146.6264,0.59,,xx
441,1983,1,2,14,34,46.23,-71.774495,-32.141944,2.4862,1.31,,xx
442,1983,1,2,15,32,6.36,-71.776389,-32.205501,28.3489,1.03,1.0,c 
443,1983,1,4,1,51,31.0,-69.103645,-31.329946,150.6733,0.43,,xx
444,1983,1,5,4,16,33.14,-71.605171,-31.643645,23.3225,1.27,,xx
445,1983,1,5,10,10,58.49,-70.108984,-34.054818,7.1568,0.33,,xx
446,1983,1,6,18,8,32.23,-71.545239,-29.72052,42.533,0.41,,xx
447,1983,1,7,12,4,54.2,-70.659428,-31.989718,108.0083,0.55,,xx
448,1983,1,8,8,16,3.82,-70.571397,-34.068572,40.3294,0.93,,xx
449,1983,1,8,19,7,47.41,-67.41484,-31.100995,63.0247,1.46,,xx
450,1983,1,8,21,15,12.06,-72.363292,-31.396343,4.624,1.24,,xx
451,1983,1,9,4,37,55.41,-70.649525,-34.01396,5.6538,0.39,,xx
452,1983,1,10,2,29,34.2,-71.616266,-31.819805,53.2893,1.1,,xx
453,1983,1,11,22,23,42.21,-70.130991,-34.031871,4.8862,0.41,,xx
454,1983,1,12,12,43,50.47,-69.840982,-31.447146,178.2623,0.77,,xx
455,1983,1,13,14,51,44.06,-70.525413,-33.349604,83.2903,0.35,,xx
456,1983,1,14,0,41,6.89,-70.661174,-34.044778,3.5631,1.05,,xx
457,1983,1,20,7,31,20.77,-71.359648,-33.828271,51.6037,0.5,,xx
458,1983,1,22,6,0,0.3,-71.312102,-33.4046,53.3261,0.86,,xx
459,1983,1,22,19,5,19.31,-68.913212,-31.7022,-1.4982,1.55,,xx
460,1983,1,22,20,22,6.62,-69.137692,-31.673812,-3.5628,1.34,,xx
461,1983,1,23,3,12,13.74,-68.589031,-31.359769,217.9145,1.41,,xx
462,1983,1,25,1,5,31.68,-69.800367,-32.345808,104.6346,0.9,,xx
463,1983,1,25,14,43,25.64,-71.867168,-33.031098,12.9333,0.61,,xx
464,1983,1,26,8,33,41.44,-71.044575,-32.335303,84.7733,1.1,,xx
465,1983,1,26,9,38,28.21,-71.454437,-30.849705,53.8604,0.75,,xx
466,1983,1,26,18,19,36.87,-72.311785,-33.250703,15.7272,0.61,,xx
467,1983,1,27,13,18,13.59,-68.507219,-32.782783,95.802,0.97,,xx
468,1983,1,28,2,35,59.39,-70.297029,-33.7502,101.9592,0.55,,xx
469,1983,1,28,14,8,25.7,-70.639542,-32.780688,40.7277,1.08,,xx
470,1983,1,29,21,35,21.48,-70.022079,-32.863994,107.7598,0.94,,xx
471,1983,1,30,0,52,39.44,-70.857708,-32.234291,83.2756,1.68,,xx
472,1983,1,30,8,55,14.41,-68.909744,-31.326406,106.3569,1.58,,xx
473,1983,1,30,13,3,26.75,-69.564157,-31.629038,143.9824,0.59,,xx
474,1983,1,30,14,1,59.5,-71.777921,-33.609525,13.653,0.83,,xx
475,1983,1,30,18,51,54.45,-69.749074,-30.557648,150.7878,0.4,,xx
476,1983,1,31,17,1,24.41,-70.138075,-32.944301,112.1587,0.45,,xx
477,1983,2,1,20,47,39.13,-71.568079,-29.90364,6.46,0.66,,xx
478,1983,2,2,3,30,12.18,-70.261681,-33.894897,112.4714,0.36,0.2,c 
479,1983,2,2,9,34,36.53,-71.24035,-31.914467,42.2133,0.4,,xx
480,1983,2,3,0,52,44.81,-67.91368,-31.633862,2.2953,0.73,0.7,c 
481,1983,2,3,18,7,14.89,-71.482899,-32.075904,0.1512,0.69,,xx
482,1983,2,4,1,45,31.44,-71.565429,-30.726446,-0.032,1.72,,xx
483,1983,2,4,10,21,14.98,-70.149891,-33.164155,2.1652,0.35,,xx
484,1983,2,4,11,48,19.95,-67.89965,-31.637728,1.7944,1.07,,xx
485,1983,2,4,21,47,31.34,-72.010992,-32.355242,9.2784,0.7,,xx
486,1983,2,5,19,45,26.86,-71.742483,-31.610901,1.6655,1.35,,xx
487,1983,2,6,20,25,47.43,-71.913113,-32.615796,21.0418,0.9,,xx
488,1983,2,7,3,56,42.25,-67.930209,-31.560213,-1.4006,1.05,0.2,c 
489,1983,2,7,4,36,11.91,-67.899486,-31.342895,28.2977,1.15,,xx
490,1983,2,7,10,21,39.31,-69.962865,-32.983936,104.71,1.16,0.2,c 
491,1983,2,7,11,44,14.79,-70.387834,-33.322819,90.4639,0.52,1.6,c 
492,1983,2,7,13,9,4.15,-69.813265,-33.88311,2.6168,0.31,,xx
493,1983,2,7,17,59,13.63,-71.404349,-35.064093,107.0165,0.42,,xx
494,1983,2,8,2,26,20.73,-71.193325,-33.339398,55.1852,0.58,,xx
495,1983,2,8,16,22,7.6,-71.018422,-34.916468,24.2002,0.79,,xx
496,1983,2,8,17,47,12.25,-70.529226,-33.16188,88.085,0.74,,xx
497,1983,2,8,18,33,24.27,-68.271479,-31.489045,114.2813,1.1,,xx
498,1983,2,9,3,13,53.19,-70.08675,-32.008699,112.2798,0.33,,xx
499,1983,2,9,17,40,30.38,-71.498795,-32.651737,20.0067,0.76,,xx
500,1983,2,10,1,29,44.08,-69.016653,-30.693842,110.7366,1.28,,xx
501,1983,2,10,11,22,47.51,-71.206517,-34.067758,75.1919,0.19,,xx
502,1983,2,11,13,9,19.34,-70.33122,-33.253193,94.8227,0.44,,xx
503,1983,2,11,16,4,17.97,-70.983908,-31.118363,81.6738,0.64,,xx
504,1983,2,11,18,45,9.4,-71.442903,-34.714615,67.4276,0.69,,xx
505,1983,2,12,2,12,18.71,-72.112715,-33.367564,18.2194,0.7,,xx
506,1983,2,12,2,41,23.16,-70.202653,-32.978612,101.1586,0.28,,xx
507,1983,2,12,8,48,39.6,-74.252239,-35.090961,4.6414,0.38,,xx
508,1983,2,12,15,11,20.74,-70.133763,-32.757773,106.8273,0.46,,xx
509,1983,2,12,16,53,30.27,-71.710761,-32.463974,24.3114,1.23,,xx
510,1983,2,12,20,29,56.78,-68.560008,-31.228445,99.1422,1.73,,xx
511,1983,2,12,23,18,44.14,-71.099418,-32.477598,52.2799,0.57,,xx
512,1983,2,13,15,2,48.79,-69.878747,-31.615197,157.8162,0.9,,xx
513,1983,2,13,19,6,34.58,-69.268821,-31.976238,112.3707,0.78,,xx
514,1983,2,14,1,55,11.15,-70.184963,-31.779326,111.0509,0.9,,xx
515,1983,2,14,9,11,26.06,-71.371633,-32.174776,52.8235,0.44,,xx
516,1983,2,14,21,47,4.9,-71.584876,-32.492522,1.9552,0.49,,xx
517,1983,2,14,22,6,21.36,-70.497514,-33.365324,-0.9497,1.52,,xx
518,1983,2,15,2,41,18.65,-70.364615,-33.172564,97.8111,0.59,,xx
519,1983,2,16,6,51,44.87,-70.839952,-32.53157,138.422,1.44,,xx
520,1983,2,17,1,40,34.31,-72.035279,-33.254366,13.1768,1.02,,xx
521,1983,2,17,2,31,56.55,-70.424583,-32.134681,-2.2924,1.44,,xx
522,1983,2,17,5,56,50.88,-71.175645,-32.076614,75.9542,0.79,,xx
523,1983,2,17,7,6,42.0,-72.828726,-30.921854,27.8162,1.16,,xx
524,1983,2,17,16,36,25.5,-67.565176,-31.461979,0.8885,1.44,,xx
525,1983,2,17,18,59,8.68,-71.34072,-31.876331,71.8812,0.51,,xx
526,1983,2,18,1,25,46.73,-71.668361,-32.231652,1.8045,1.09,,xx
527,1983,2,18,4,10,3.48,-71.346062,-30.776147,14.6385,1.34,,xx
528,1983,2,19,2,42,47.04,-70.276539,-33.012178,106.5758,0.9,,xx
529,1983,2,19,6,13,8.96,-70.193884,-31.49823,112.0885,1.27,,xx
530,1983,2,19,23,21,37.87,-72.643172,-34.272113,40.4503,0.71,,xx
531,1983,2,20,4,0,29.27,-68.038632,-31.800132,0.8747,1.21,,xx
532,1983,2,20,12,33,37.1,-68.96634,-33.223321,7.9639,0.57,,xx
533,1983,2,20,19,21,16.6,-67.359075,-32.053392,174.5988,0.89,,xx
534,1983,2,20,21,12,23.2,-71.656743,-32.654609,0.8006,0.45,,xx
535,1983,2,21,20,33,59.01,-68.323386,-31.183518,108.7394,1.36,,xx
536,1983,2,22,1,52,24.16,-71.642056,-32.718322,3.9357,1.07,,xx
537,1983,2,22,19,8,29.93,-70.973005,-34.817375,30.1835,0.9,,xx
538,1983,2,23,11,19,24.9,-71.56391,-32.041279,15.3062,1.36,,xx
539,1983,2,23,11,54,38.29,-71.703449,-32.43826,35.9099,0.21,,xx
540,1983,2,24,5,54,39.29,-71.442947,-32.079872,55.458,0.49,,xx
541,1983,2,24,9,29,34.07,-68.738585,-32.742047,9.064,0.81,,xx
542,1983,2,24,21,36,13.83,-70.225111,-33.9699,106.4103,0.69,,xx
543,1983,2,25,0,4,58.62,-69.62522,-31.654396,115.1792,0.78,,xx
544,1983,2,25,0,31,7.02,-72.446118,-34.401975,6.0801,0.58,,xx
545,1983,2,25,8,13,53.42,-71.50323,-30.455943,74.0028,1.46,,xx
546,1983,2,25,9,37,12.46,-70.547382,-34.347469,114.3483,0.63,,xx
547,1983,2,25,10,26,59.31,-70.908113,-32.83864,70.8273,0.42,,xx
548,1983,2,25,18,21,53.45,-70.514862,-34.400512,105.3829,0.37,,xx
549,1983,2,26,4,18,51.32,-68.214276,-33.041499,1.133,1.14,,xx
550,1983,2,26,10,9,5.37,-71.762174,-32.218541,3.7573,1.07,,xx
551,1983,2,26,13,49,36.52,-71.092147,-31.864006,51.4731,1.12,,xx
552,1983,2,26,18,55,46.88,-71.720958,-32.6066,29.7422,0.71,,xx
553,1983,2,27,8,15,36.86,-71.77178,-32.742257,36.7497,1.24,0.2,c 
554,1983,2,28,14,28,51.27,-69.783669,-31.688533,138.514,0.47,,xx
555,1983,2,28,15,12,34.31,-69.391717,-32.142025,153.8269,1.0,,xx
556,1983,2,28,19,47,34.42,-70.54948,-33.37852,88.0645,0.81,,xx
557,1983,3,1,6,25,55.84,-69.438968,-32.858814,121.5344,0.44,,xx
558,1983,3,2,6,58,39.25,-71.814392,-33.505495,4.8098,0.81,,xx
559,1983,3,3,5,22,52.62,-65.639988,-30.95902,185.6808,0.82,,xx
560,1983,3,3,11,18,34.43,-71.732459,-30.114446,6.876,0.96,,xx
561,1983,3,3,19,34,58.8,-70.430858,-34.935133,-1.7683,0.83,,xx
562,1983,3,3,20,34,6.64,-70.320317,-33.645659,103.2817,0.62,,xx
563,1983,3,4,4,0,18.54,-70.1746,-32.619185,-0.8156,0.62,,xx
564,1983,3,4,7,28,8.7,-67.506229,-31.408307,114.594,1.57,,xx
565,1983,3,5,2,34,55.16,-70.121495,-34.081583,-0.1053,0.44,,xx
566,1983,3,5,16,18,21.78,-67.785918,-31.019212,129.8412,1.84,,xx
567,1983,3,5,22,10,30.69,-72.119421,-29.369656,79.1375,0.66,1.3,c 
568,1983,3,6,0,57,27.9,-72.303995,-34.525096,16.6421,0.67,,xx
569,1983,3,7,7,27,41.3,-69.984267,-32.251804,109.4968,0.69,1.0,c 
570,1983,3,7,8,12,20.96,-70.681543,-33.165523,81.925,0.48,,xx
571,1983,3,7,15,33,46.24,-70.384981,-33.201933,92.8959,0.54,0.2,c 
572,1983,3,8,9,40,42.21,-71.564684,-36.195029,143.6358,0.55,,xx
573,1983,3,8,14,10,14.67,-70.125587,-32.823631,104.4757,0.46,,xx
574,1983,3,8,23,8,51.39,-70.377156,-33.608338,8.7027,0.69,,xx
575,1983,3,9,5,3,15.93,-71.111497,-32.127955,65.3397,0.32,,xx
576,1983,3,9,8,43,59.12,-71.988588,-33.706669,22.3449,0.9,,xx
577,1983,3,9,9,2,42.29,-72.128392,-33.759272,9.3146,1.6,,xx
578,1983,3,10,5,51,32.79,-73.005755,-36.186203,139.2334,0.86,,xx
579,1983,3,10,19,53,6.77,-72.515308,-34.601648,1.1966,0.77,,xx
580,1983,3,11,0,11,45.42,-69.377714,-30.652239,124.3242,0.85,,xx
581,1983,3,14,16,1,42.59,-70.113744,-33.052612,107.5015,0.25,,xx
582,1983,3,16,1,30,37.89,-71.513919,-33.483508,40.1177,1.15,,xx
583,1983,3,16,5,17,32.06,-70.5337,-33.886181,15.2324,1.03,,xx
584,1983,3,16,6,55,42.48,-68.322643,-33.370853,239.457,0.79,,xx
585,1983,3,16,12,22,17.93,-68.502822,-32.153464,120.2864,1.19,,xx
586,1983,3,16,15,49,47.72,-69.425081,-31.323456,129.4067,0.79,,xx
587,1983,3,16,18,8,9.5,-67.855528,-31.722747,28.6816,1.38,,xx
588,1983,3,17,7,23,3.51,-67.746277,-31.904667,204.7488,1.61,,xx
589,1983,3,17,19,45,53.05,-71.035343,-31.978121,63.2187,0.56,,xx
590,1983,3,17,23,33,46.59,-69.472868,-31.786545,154.1516,0.43,,xx
591,1983,3,18,8,43,9.67,-71.955207,-35.605738,152.2133,0.46,,xx
592,1983,3,18,15,6,14.53,-70.231633,-32.804322,96.7434,0.49,,xx
593,1983,3,19,2,4,56.93,-69.092005,-31.317792,175.4407,0.76,,xx
594,1983,3,19,3,11,32.95,-71.752031,-30.225489,203.6528,1.6,,xx
595,1983,3,19,14,16,26.57,-67.542857,-31.139902,129.5863,1.01,,xx
596,1983,3,19,16,30,45.02,-70.912511,-33.443821,5.3922,0.91,,xx
597,1983,3,19,20,20,48.45,-70.045743,-33.084316,-3.96,0.45,,xx
598,1983,3,19,22,5,22.41,-71.436493,-32.420491,54.6128,1.11,,xx
599,1983,3,20,12,53,23.77,-71.332544,-32.980841,51.3206,0.43,,xx
600,1983,3,20,15,17,45.09,-71.570727,-32.336572,49.0569,0.4,,xx
601,1983,3,20,18,23,19.36,-69.204311,-32.732364,11.5846,0.57,,xx
602,1983,3,20,22,45,51.66,-70.198501,-32.384309,104.4294,0.87,,xx
603,1983,3,20,23,49,10.01,-68.368012,-31.042521,109.617,1.74,,xx
604,1983,3,21,15,40,25.69,-71.201693,-35.461872,108.5029,0.59,0.7,c 
605,1983,3,21,16,11,38.45,-71.847022,-33.471417,14.1174,0.75,,xx
606,1983,3,21,18,26,26.5,-71.749433,-33.54925,4.1184,1.08,,xx
607,1983,3,22,2,23,45.08,-67.839117,-32.093082,275.305,1.43,,xx
608,1983,3,22,3,33,10.59,-71.795103,-31.680833,2.6934,1.56,1.0,c 
609,1983,3,22,6,43,39.66,-70.277079,-34.568127,128.1715,0.34,,xx
610,1983,3,23,5,55,35.39,-70.041631,-33.565354,118.9826,0.37,,xx
611,1983,3,23,6,12,14.36,-71.277791,-31.733384,48.1631,1.55,,xx
612,1983,3,23,15,34,40.11,-70.202828,-34.894294,-2.3395,0.34,0.7,c 
613,1983,3,23,16,15,42.64,-72.95368,-33.272406,13.3067,0.68,1.0,c 
614,1983,3,23,17,23,57.04,-71.967359,-33.739617,2.1982,1.39,,xx
615,1983,3,23,17,31,59.82,-71.909199,-33.703632,0.1502,0.74,0.2,c 
616,1983,3,23,18,1,35.23,-71.187056,-34.007217,142.49,0.89,,xx
617,1983,3,23,19,1,24.58,-71.922737,-33.698739,1.6326,1.32,,xx
618,1983,3,23,19,20,25.92,-71.949924,-33.740441,0.7901,0.98,,xx
619,1983,3,23,19,47,51.55,-71.993814,-33.756268,5.2656,0.98,0.7,c 
620,1983,3,23,22,6,8.25,-71.826101,-33.548171,15.2334,0.5,,xx
621,1983,3,23,22,8,2.05,-70.030676,-33.107658,-1.1795,0.33,0.2,c 
622,1983,3,24,0,8,16.07,-72.034469,-33.853494,20.9376,0.93,,xx
623,1983,3,24,2,16,58.3,-70.520716,-31.81597,104.2754,0.7,0.2,c 
624,1983,3,24,12,17,7.85,-70.683367,-33.805034,75.0801,0.33,,xx
625,1983,3,24,21,30,49.73,-70.287821,-33.14009,0.7005,0.35,,xx
626,1983,3,25,0,34,21.04,-68.403771,-31.782336,115.7987,1.28,,xx
627,1983,3,25,5,26,45.17,-68.329412,-31.187529,97.2769,1.3,,xx
628,1983,3,25,9,11,53.69,-70.779374,-34.240596,84.8803,0.65,,xx
629,1983,3,25,13,41,12.75,-69.768904,-32.029224,134.8681,0.66,,xx
630,1983,3,25,20,22,32.02,-70.818867,-33.140119,8.1055,0.15,,xx
631,1983,3,26,0,28,48.54,-70.739323,-34.433216,102.2898,0.93,,xx
632,1983,3,26,4,26,49.02,-69.805343,-31.877824,135.3148,0.45,,xx
633,1983,3,26,11,36,50.23,-71.248137,-33.248253,21.0627,1.28,,xx
634,1983,3,26,16,34,52.33,-70.937516,-33.441884,4.4775,0.27,,xx
635,1983,3,26,20,5,1.73,-70.926315,-33.445157,8.1974,0.24,,xx
636,1983,3,26,20,38,20.86,-71.623661,-34.105012,43.5762,0.75,,xx
637,1983,3,27,6,27,37.33,-72.449766,-34.151778,155.3794,0.88,,xx
638,1983,3,27,6,45,38.92,-70.17741,-33.173734,16.7871,1.85,,xx
639,1983,3,27,6,51,45.95,-71.121761,-33.067769,62.7715,0.69,,xx
640,1983,3,27,21,3,38.16,-72.024073,-33.849425,45.4398,0.92,,xx
641,1983,3,27,22,48,24.03,-70.609161,-32.747211,46.1613,0.28,,xx
642,1983,3,28,3,58,46.08,-71.752953,-31.223216,0.6094,1.6,,xx
643,1983,3,28,6,24,12.2,-71.235392,-34.057794,59.0986,0.37,,xx
644,1983,3,28,7,14,35.08,-71.648854,-32.655845,25.2592,0.78,,xx
645,1983,3,28,13,45,2.79,-69.909897,-33.409869,-0.9598,0.84,,xx
646,1983,3,28,16,39,5.28,-70.043286,-33.135145,-4.3326,1.04,,xx
647,1983,3,28,16,45,13.57,-70.305443,-34.782511,140.9626,0.72,,xx
648,1983,3,28,22,48,27.26,-71.699907,-32.787293,4.5508,1.09,,xx
649,1983,3,29,4,2,30.31,-72.282938,-33.531402,16.3138,1.58,,xx
650,1983,3,30,0,8,5.94,-68.303246,-33.203631,-0.6345,0.45,,xx
651,1983,3,30,1,8,37.34,-69.994391,-31.657605,136.6121,0.71,,xx
652,1983,3,30,11,52,31.14,-68.756827,-31.212713,155.472,0.98,,xx
653,1983,3,30,13,8,58.86,-71.576054,-35.966038,105.4251,0.44,,xx
654,1983,3,30,22,8,50.87,-70.33641,-34.075316,110.9033,0.54,,xx
655,1983,3,31,3,19,32.1,-71.316494,-34.196667,65.1506,0.37,,xx
656,1983,3,31,4,36,36.9,-71.863742,-31.568693,2.0529,1.53,,xx
657,1983,3,31,6,48,14.07,-70.093343,-33.054308,110.2077,0.64,,xx
