id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
2000a3js,2017-08-02T07:15:14,-70.4005,-33.2011,80.5,5.4,mww,190.19,45.6,-125.9,56.16,54.64,-59.09,5.0,125.0,25.0,217.0,65.0,24.0,-1.3906e+17,1.621e+16,1.2284e+17,-5.007e+16,-2300000000000000.0,1.3327e+17,us,deep_subduction
2000a7hj,2017-08-11T23:57:10,-67.3566,-28.0885,120.5,5.0,mww,14.51,44.87,-91.08,196.03,45.14,-88.93,0.0,285.0,1.0,15.0,90.0,-175.0,-3.7556e+16,9342000000000000.0,2.8214e+16,623000000000000.0,-9000000000000.0,5566000000000000.0,us,deep_subduction
2000atms,2017-09-23T17:25:52,-69.0916,-30.8377,110.5,5.0,mww,39.79,60.73,155.59,142.3,68.87,31.62,37.0,3.0,53.0,173.0,5.0,270.0,1.7266e+16,2.7446e+16,-4.4713e+16,1.7003e+16,-5552000000000000.0,-927000000000000.0,us,deep_subduction
2000cqsd,2018-01-28T23:53:14,-68.6705,-31.2725,90.5,5.4,mww,69.97,42.05,-74.73,229.77,49.75,-103.37,4.0,329.0,10.0,239.0,79.0,80.0,-1.3157e+17,1.0603e+17,2.554e+16,5380000000000000.0,2.84e+16,7.129e+16,us,deep_subduction
1000ce18,2018-02-01T23:13:53,-69.9024,-31.5047,100.5,5.2,mww,105.21,84.41,4.96,14.72,85.06,174.39,7.0,330.0,83.0,153.0,0.0,60.0,2015000000000000.0,3.5055e+16,-3.707e+16,7685000000000000.0,5133000000000000.0,6.2646e+16,us,deep_subduction
1000d6dq,2018-03-19T12:51:17,-69.5574,-32.3814,100.5,5.0,mww,187.13,81.43,179.34,277.22,89.35,8.57,7.0,142.0,81.0,282.0,6.0,52.0,-4952000000000000.0,1.1256e+16,-6304000000000000.0,-5530000000000000.0,-870000000000000.0,3.397e+16,us,deep_subduction
1000edk8,2018-05-28T20:59:35,-68.7226,-31.2319,100.5,5.0,mww,28.25,38.12,-98.5,219.0,52.37,-83.39,7.0,304.0,5.0,35.0,81.0,161.0,-3.8501e+16,1.1014e+16,2.7487e+16,8562000000000000.0,6394000000000000.0,1.9815e+16,us,deep_subduction
2000h5yi,2018-08-31T13:25:01,-70.1,-32.217,100.5,5.0,mww,60.24,54.69,-36.63,173.5,60.86,-138.57,4.0,296.0,41.0,202.0,49.0,30.0,-2.6019e+16,-8008000000000000.0,3.4027e+16,-1.247e+16,1.128e+16,2.7772e+16,us,deep_subduction
2000ha1k,2018-09-07T02:39:17,-70.0476,-28.7734,90.5,5.8,mww,116.51,37.97,-81.71,286.04,52.49,-96.42,7.0,21.0,5.0,290.0,81.0,165.0,-5.117e+17,4.9429e+17,1.74e+16,1.4722e+17,-1.089e+16,-2.1605e+17,us,deep_subduction
70003lxa,2019-05-16T00:32:13,-69.2521,-31.4807,100.5,5.1,mww,34.2,42.77,-83.45,205.32,47.57,-96.02,2.0,300.0,4.0,209.0,85.0,58.0,-6.3608e+16,2.0308e+16,4.33e+16,-2490000000000000.0,7141000000000000.0,1.9713e+16,us,deep_subduction
