id,time_iso,latitude,longitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,P_plunge,P_azimuth,N_plunge,N_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
110492E,,-31.98,-72.21,19,6.0,mw,0,28,93,177,62,89,73,83,17,268,,,,,,,,,gmt,subduction_intraslab
110601A,,-30.53,-71.68,66,5.1,mw,352,37,88,174,53,91,82,92,8,263,,,,,,,,,gmt,subduction_intraslab
110685B,,-41.0,-74.3,16,5.3,mw,221,49,-52,351,53,-125,2,105,62,200,,,,,,,,,gmt,subduction_intraslab
110884B,,-30.89,-71.87,42,5.5,mw,359,40,87,182,50,92,85,112,5,271,,,,,,,,,gmt,subduction_intraslab
110884E,,-31.54,-68.5,144,5.3,mw,178,45,-115,32,50,-67,3,105,72,7,,,,,,,,,gmt,subduction_intraslab
110997B,,-30.06,-72.18,32,5.3,mw,325,29,32,206,75,115,53,146,26,277,,,,,,,,,gmt,subduction_intraslab
111080A,,-31.52,-67.55,15,5.6,mw,133,31,49,358,67,111,62,302,19,72,,,,,,,,,gmt,subduction_intraslab
111488C,,-32.76,-72.21,51,5.1,mw,347,27,96,160,63,87,72,63,18,253,,,,,,,,,gmt,subduction_intraslab
111792B,,-30.85,-71.63,55,5.3,mw,0,32,106,161,60,80,74,46,14,258,,,,,,,,,gmt,subduction_intraslab
112195D,,-33.33,-72.3,16,5.7,mw,355,20,84,181,71,92,65,95,25,270,,,,,,,,,gmt,subduction_intraslab
112377A,,-31.22,-67.69,21,6.7,mw,183,44,90,4,46,90,89,273,1,93,,,,,,,,,gmt,subduction_intraslab
112477A,,-31.53,-68.05,46,5.6,mw,190,34,91,8,56,89,79,276,11,99,,,,,,,,,gmt,subduction_intraslab
112603H,,-30.19,-71.84,95,5.1,mw,162,19,-91,344,71,-90,26,73,64,254,,,,,,,,,gmt,subduction_intraslab
112798D,,-32.04,-69.21,129,5.4,mw,191,45,-107,35,47,-74,1,113,78,17,,,,,,,,,gmt,subduction_intraslab
112877B,,-32.02,-68.21,33,5.6,mw,150,52,27,43,69,139,43,360,11,100,,,,,,,,,gmt,subduction_intraslab
112877C,,-31.67,-67.64,15,6.1,mw,182,21,106,345,70,84,65,245,25,80,,,,,,,,,gmt,subduction_intraslab
112892B,,-31.59,-72.08,22,6.4,mw,51,52,-177,319,87,-38,24,12,28,268,,,,,,,,,gmt,subduction_intraslab
112984B,,-35.42,-71.28,102,5.3,mw,151,19,-154,37,82,-73,35,112,50,325,,,,,,,,,gmt,subduction_intraslab
120191C,,-32.03,-69.55,114,5.4,mw,197,46,-121,58,52,-62,3,128,68,31,,,,,,,,,gmt,subduction_intraslab
120493E,,-33.57,-72.22,29,5.6,mw,35,16,140,163,80,77,54,59,34,264,,,,,,,,,gmt,subduction_intraslab
120577B,,-31.57,-68.22,32,5.7,mw,103,65,-5,195,86,-154,14,326,21,62,,,,,,,,,gmt,subduction_intraslab
120677A,,-31.43,-68.11,19,5.9,mw,181,37,82,11,54,96,80,307,8,97,,,,,,,,,gmt,subduction_intraslab
120804A,,-30.97,-71.75,52,5.6,mw,358,34,91,177,56,89,79,84,11,267,,,,,,,,,gmt,subduction_intraslab
121077B,,-31.28,-68.03,35,5.5,mw,199,29,117,348,65,76,68,232,18,89,,,,,,,,,gmt,subduction_intraslab
121198B,,-31.52,-68.94,128,5.4,mw,32,41,-97,221,49,-84,4,307,84,175,,,,,,,,,gmt,subduction_intraslab
121202A,,-31.86,-67.28,132,5.3,mw,245,33,8,148,86,123,40,88,33,211,,,,,,,,,gmt,subduction_intraslab
121498D,,-38.28,-71.25,146,5.9,mw,250,8,-6,346,89,-98,44,84,45,248,,,,,,,,,gmt,subduction_intraslab
121581A,,-36.13,-71.16,105,5.0,mw,157,10,-61,308,81,-95,36,42,53,212,,,,,,,,,gmt,subduction_intraslab
121583A,,-33.09,-70.56,104,6.0,mw,202,21,-78,9,69,-95,24,103,65,271,,,,,,,,,gmt,subduction_intraslab
121897B,,-41.99,-72.92,44,5.2,mw,87,27,37,323,74,112,55,261,26,36,,,,,,,,,gmt,subduction_intraslab
122178B,,-36.4,-72.57,50,5.8,mw,101,34,52,324,64,112,64,272,16,38,,,,,,,,,gmt,subduction_intraslab
122190F,,-32.71,-69.7,130,5.4,mw,289,47,-7,24,85,-137,25,148,33,256,,,,,,,,,gmt,subduction_intraslab
122580B,,-31.0,-67.19,138,5.1,mw,173,40,-106,14,52,-77,6,94,78,334,,,,,,,,,gmt,subduction_intraslab
122602C,,-31.46,-68.55,122,5.2,mw,347,37,-81,156,54,-97,8,251,80,37,,,,,,,,,gmt,subduction_intraslab
122679A,,-35.9,-71.5,111,5.6,mw,199,6,-66,355,85,-92,39,87,50,262,,,,,,,,,gmt,subduction_intraslab
122992C,,-31.55,-67.15,144,5.4,mw,139,26,-112,343,66,-80,20,65,67,272,,,,,,,,,gmt,subduction_intraslab
123087A,,-34.74,-71.01,112,5.4,mw,126,21,-171,27,87,-69,38,99,44,318,,,,,,,,,gmt,subduction_intraslab
